"","AR","N","log2FC","llr_var","pval_var"
"Slc35a3",0.468253968253968,21,-0.0892673380970872,-225.400510214137,4.82827183480682e-100
"Slc35b3",0.53030303030303,11,0.156119201917282,-3.4559516008876,0.00856238041330684
"Slc35e2",0.701515151515152,22,0.84799690655495,523.318852205717,1
"Slc35f5",0.435185185185185,27,-0.466567799918926,5472.35015651619,1
"Slc38a1",0.435897435897436,13,-0.331205908475373,-5009.61680596859,0
"Slc38a2",0.461193112443112,80,-0.274859841230583,5474.28846947931,1
"Slc38a3",0.520833333333333,12,0.605721060887954,203.610411935487,1
"Slc38a6",0.301587301587302,21,-0.736965594166206,-328.466049042817,6.94270369734925e-145
"Slc38a9",0.740740740740741,18,1.58496250072116,28.5659169055052,1
"Slc39a11",0.333333333333333,13,-0.121990524378611,-6838.6165747778,0
"Slc39a14",0.475862068965517,29,-0.278716028066063,4120.92968088196,1
"Slc41a2",0.597979797979798,33,0.473931188332412,4865.58473445361,1
"Slc43a3",0.420833333333333,24,0.023846741954368,75.7879349454788,1
"Slc44a1",0.582558139534884,43,0.0885366746016576,5331.1537064362,1
"Slc44a2",0.488095238095238,26,0.222392421336448,8842.06990138805,1
"Slc49a4",0.594444444444444,15,-0.0317088597273383,435.420706543292,1
"Slc4a4",0.501441102756892,38,-0.0356239097307214,5416.70395090211,1
"Slc4a7",0.42,25,-0.253756592245783,11255.5465266676,1
"Slc66a2",0.385964912280702,19,0.18844508941311,-113.879975548696,1.83598903599241e-51
"Slc6a6",0.440625,32,0.0861566437497143,5529.10563416011,1
"Slc8a1",0.508033283090526,190,0.0452537772600254,10630.4133666492,1
"Slco1a4",0.192307692307692,13,-1.13750352374993,-4586.17985347078,0
"Slco2b1",0.6,10,0.115477217419936,-7169.27835949426,0
"Slco3a1",0.504759641452675,156,0.144948335911099,5973.24750626833,1
"Slco5a1",0.527777777777778,12,0.0524674198941355,-8385.77275646594,0
"Slf2",0.526388888888889,36,0.355480654598389,5621.91079571185,1
"Slfn5",0.69551282051282,26,0.594743521513742,175.010383094954,1
"Slit2",0.382649071358749,31,-1.15869774601906,5592.94068686543,1
"Slit3",0.405823958136632,94,-0.651457912508063,6574.61467628151,1
"Slk",0.596797096797097,111,0.413351122650957,5800.9146093428,1
"Slmap",0.488307005494506,136,-0.0318087382306761,5670.43245496315,1
"Sltm",0.482960413080895,83,-0.157879659781719,5230.54350881967,1
"Slx4ip",0.566666666666667,10,0.15200309344505,-6555.80584953549,0
"Smad1",0.547395833333333,32,0.337869638756384,5373.53045720753,1
"Smad2",0.4275,20,-0.108934371553164,-3392.7043343762,0
"Smad3",0.509803921568627,34,-0.0196288067489325,5249.77916609648,1
"Smad4",0.352380952380952,35,-0.55164242752113,5501.81395391239,1
"Smad6",0.49462962962963,45,-0.26559011073755,5536.89971725113,1
"Smad7",0.486889692585895,79,-0.192645077942396,5239.17874525405,1
"Smap1",0.358843537414966,49,-0.578703510249474,5416.39466762108,1
"Smarca4",0.472222222222222,24,-0.185555653156077,484.193623295127,1
"Smarca5",0.557017543859649,19,0.231325546106456,236.680880636251,1
"Smarcad1",0.534615384615385,26,-0.021373650792567,-48.6993849057562,5.66812344511324e-23
"Smarcc1",0.622222222222222,15,0.101879614019214,-5977.06331588743,0
"Smarcc2",0.547619047619048,21,0.447458976971221,8.43154885479544,1
"Smarce1",0.45,10,-0.920565532505595,-5445.44097529156,0
"Smc4",0.407359307359307,33,-0.610957709254101,11497.3811645451,1
"Smc5",0.286,25,-0.505890929729957,6.23067886546141,1
"Smc6",0.465217391304348,23,-0.119298928372344,6823.28047280035,1
"Smchd1",0.459119496855346,53,-0.330473204020371,5336.82620151623,1
"Smg1",0.59351697685031,117,0.352190933604709,5384.49768875791,1
"Smg6",0.422332823188988,146,-0.539095491963827,5628.7884133033,1
"Smg7",0.699019607843137,34,0.681177815980459,5121.71938132551,1
"Smim14",0.46260162601626,41,0.0152667566533105,5836.86453702081,1
"Smoc1",0.629658385093168,46,0.498250867527825,5482.63417272289,1
"Smoc2",0.341025641025641,13,-1.27008916336774,-5200.20945661124,0
"Smurf1",0.416666666666667,37,-0.230005605446323,5225.75311335414,1
"Smurf2",0.502777777777778,72,0.0689473537174914,5212.083252243,1
"Smyd1",0.470421245421245,52,-0.34577483684173,5313.78721781,1
"Smyd3",0.523355263157895,152,0.0582986405646671,5530.66431804527,1
"Snapc3",0.574031007751938,43,0.238159737194764,5215.49469839806,1
"Sncaip",0.488888888888889,63,0.211504105193712,5416.06402928042,1
"Snd1",0.488187358276644,112,-0.052948879948959,5344.13822297929,1
"Sned1",0.703333333333333,15,0.648527629498622,-4981.20811520003,0
"Snhg14",0.299019607843137,17,-0.33014860169233,64.6750320708697,1
"Snhg6",0.5,13,0.229481846122767,-501.433614007821,4.27597107512054e-220
"Snhg7",0.547052154195011,21,0.366127898797898,10924.0372976282,1
"Snrk",0.425111925111925,96,-0.379772169459647,5480.92427641543,1
"Snrnp70",0.556666666666667,25,0.203533394085132,6315.19840124338,1
"Snta1",0.569965277777778,48,0.296132094010025,4415.92490263183,1
"Sntb1",0.32051282051282,13,-1.16046467219325,-8233.27074701691,0
"Sntb2",0.54936755952381,64,0.16729474539764,5143.51898960212,1
"Snx1",0.403846153846154,13,-0.106915203916512,-9685.3848100485,0
"Snx10",0.53125,16,-0.109624491174498,-5497.44319032544,0
"Snx13",0.43140589569161,49,-0.407424315168969,5243.50489287239,1
"Snx14",0.463768115942029,23,-0.37851162325373,72.5048169827514,1
"Snx18",0.65,10,0.31194400631474,-9386.56120655231,0
"Snx2",0.483333333333333,25,0.180572245641821,11066.1175552073,1
"Snx24",0.503282828282828,66,-0.108524456778169,5355.9610162905,1
"Snx25",0.617794486215539,19,0.447458976971221,-70.4208331726031,1.7424670315587e-32
"Snx27",0.446428571428571,14,0.192645077942395,625.699744418542,1
"Snx29",0.50989010989011,39,0.194647430853544,5422.08882561789,1
"Snx3",0.326754385964912,38,-0.630766190334281,5191.91170174406,1
"Snx30",0.393939393939394,11,-0.120294233717712,-7403.05630225514,0
"Snx4",0.46875,16,-0.289506617194985,47.8270792748353,1
"Snx6",0.518571428571429,35,0,5278.64647547136,1
"Snx7",0.515151515151515,11,0.137503523749935,-11002.4761496974,0
"Snx8",0.483333333333333,10,-0.295455883526171,-11733.517630715,0
"Snx9",0.535416666666667,40,0.186413124230881,4473.39286666235,1
"Sobp",0.599846390168971,62,0.445625819112267,5412.05309933566,1
"Socs2",0.482638888888889,48,-0.0554951125917036,5825.63308357047,1
"Socs5",0.492857142857143,28,-0.250543461650597,5350.48743331748,1
"Son",0.504517881269474,157,0.0848888975865131,5604.06195517218,1
"Sorbs1",0.473869928142711,179,-0.0419327323586893,9498.85714931169,1
"Sorbs2",0.478419380364761,149,-0.183148696598477,7846.7235191499,1
"Sorbs2os",0.420932632522706,80,-0.352954990507987,6032.26531414355,1
"Sorbs3",0.610416666666667,20,0.347923303420307,2998.29475998903,1
"Sos1",0.581818181818182,33,0.403355694231208,8748.58243831242,1
"Sos2",0.483333333333333,49,0.294904921120816,5276.99365495415,1
"Sox5",0.605263157894737,38,0.415037499278844,5360.52686017767,1
"Sox6",0.408505220269926,68,-0.289506617194985,5545.63797601915,1
"Sox7",0.541666666666667,18,-0.184424571137427,94.4711687785802,1
"Sp100",0.595333333333333,25,0.657894023175007,198.054025336422,1
"Sp3",0.605769230769231,26,0.177787119215282,205.19248169666,1
"Sp4",0.492424242424242,11,0.0395283641866375,-6149.17305945181,0
"Spaca6",0.625,10,0.823122237915921,-5418.76867265403,0
"Spag9",0.530338281986634,182,0.13219461236487,5911.54982320635,1
"Sparc",0.443055555555556,36,-0.527247002864869,5510.11779123615,1
"Sparcl1",0.575438596491228,19,0.268488835925902,20.9803916710143,1
"Spast",0.592592592592593,18,1,-1873.46464348865,0
"Spata6",0.631578947368421,38,0.722466024471091,5379.21930269031,1
"Spats2",0.609848484848485,22,0.461904104316818,619.838535736414,1
"Spats2l",0.566017316017316,22,0.115477217419936,-59.12186555071,1.5333904424871e-27
"Spcs3",0.35,10,-0.6463630453853,-9384.94589015926,0
"Specc1",0.422222222222222,15,-0.255257055242075,-6041.914526282,0
"Specc1l",0.506944444444444,24,-0.0437213774293177,110.790553321058,1
"Spen",0.418,25,-0.246639967583125,6093.46446023471,1
"Spice1",0.677777777777778,15,0.526068811667588,-8716.96280910981,0
"Spidr",0.416666666666667,25,-0.561878887608115,4742.32148589054,1
"Spindoc",0.714285714285714,14,0.678071905112637,-5295.00383559195,0
"Spire1",0.433333333333333,10,-1,-5049.33378479253,0
"Spon1",0.585606060606061,54,0.559427408614019,5460.57468002712,1
"Spop",0.46525974025974,77,-0.0749620576812222,5295.54242069471,1
"Spopl",0.547126436781609,29,-0.034351504790777,5805.27653178001,1
"Sppl2a",0.532258064516129,31,0.0207585601667977,6548.54472397307,1
"Sppl3",0.524583333333333,40,-0.129767874970329,6059.04019655004,1
"Spred1",0.491503267973856,51,-0.012939055707498,5368.73164397519,1
"Spred2",0.432453416149068,46,-0.366127898797898,4480.84685187106,1
"Spsb1",0.361111111111111,12,-0.375509135092206,-12121.6551884302,0
