gene,pvalue_hom,cell_type,condition
1600010M07Rik,0.111828586559134,Cardiomyocyte,F1_Aged
1600012H06Rik,0.617075077451974,Cardiomyocyte,F1_Aged
1600014C10Rik,0.0731341544420013,Cardiomyocyte,F1_Aged
1600017P15Rik,0.0348084788118671,Cardiomyocyte,F1_Aged
1600020E01Rik,5.03799687769865e-21,Cardiomyocyte,F1_Aged
1700001G11Rik,0.24821307898992,Cardiomyocyte,F1_Aged
1700001J03Rik,0.000274726763807942,Cardiomyocyte,F1_Aged
1700003L19Rik,5.73303143758388e-07,Cardiomyocyte,F1_Aged
1700007J10Rik,0.80836515591451,Cardiomyocyte,F1_Aged
1700007L15Rik,0.869417060741239,Cardiomyocyte,F1_Aged
1700010K24Rik,1.18252988457191e-11,Cardiomyocyte,F1_Aged
1700016J18Rik,0.157299207050281,Cardiomyocyte,F1_Aged
1700016K05Rik,0.355938074928419,Cardiomyocyte,F1_Aged
1700016P03Rik,0.28504940740261,Cardiomyocyte,F1_Aged
1700017B05Rik,0.796253414737639,Cardiomyocyte,F1_Aged
1700017G19Rik,1.37361747014119e-47,Cardiomyocyte,F1_Aged
1700017M07Rik,0.781511294998713,Cardiomyocyte,F1_Aged
1700018L02Rik,0.654720846018577,Cardiomyocyte,F1_Aged
1700018P22Rik,0.796253414737639,Cardiomyocyte,F1_Aged
1700019A02Rik,0.0863478209836628,Cardiomyocyte,F1_Aged
1700019D03Rik,0.000673858474325114,Cardiomyocyte,F1_Aged
1700022N22Rik,0.0218101180185182,Cardiomyocyte,F1_Aged
1700025G04Rik,1.32575897005849e-10,Cardiomyocyte,F1_Aged
1700026N04Rik,0.763024600552995,Cardiomyocyte,F1_Aged
1700028E10Rik,0.892738400944348,Cardiomyocyte,F1_Aged
1700028E11Rik,9.21588560298967e-09,Cardiomyocyte,F1_Aged
1700028J19Rik,0.0125549185969665,Cardiomyocyte,F1_Aged
1700030C10Rik,0.00176170179604468,Cardiomyocyte,F1_Aged
1700030K09Rik,2.54965038327896e-11,Cardiomyocyte,F1_Aged
1700031C06Rik,0.531614576881612,Cardiomyocyte,F1_Aged
1700037C18Rik,0.0686375364741814,Cardiomyocyte,F1_Aged
1700037F03Rik,0.020267096683147,Cardiomyocyte,F1_Aged
1700040D17Rik,0.00366921603114242,Cardiomyocyte,F1_Aged
1700047A11Rik,0.60150813444059,Cardiomyocyte,F1_Aged
1700052K11Rik,0.881497452191013,Cardiomyocyte,F1_Aged
1700054A03Rik,0.274298826983112,Cardiomyocyte,F1_Aged
1700055D18Rik,0.0955807045456293,Cardiomyocyte,F1_Aged
1700056N10Rik,0.423339641582444,Cardiomyocyte,F1_Aged
1700060C16Rik,0.0022819370991277,Cardiomyocyte,F1_Aged
1700061E17Rik,0.000274726763807942,Cardiomyocyte,F1_Aged
1700061H18Rik,0.0125549185969665,Cardiomyocyte,F1_Aged
1700063J08Rik,0.763024600552995,Cardiomyocyte,F1_Aged
1700064N11Rik,0.000169439177248681,Cardiomyocyte,F1_Aged
1700066M21Rik,0.108809430040546,Cardiomyocyte,F1_Aged
1700067K01Rik,0.371093369522698,Cardiomyocyte,F1_Aged
1700080G18Rik,0.133614402537716,Cardiomyocyte,F1_Aged
1700081N11Rik,0.00159747464942454,Cardiomyocyte,F1_Aged
1700082M22Rik,0.239316540249132,Cardiomyocyte,F1_Aged
1700084C06Rik,0.707766630461455,Cardiomyocyte,F1_Aged
1700085D07Rik,0.211299547333707,Cardiomyocyte,F1_Aged
1700085D22Rik,0.000567768764848405,Cardiomyocyte,F1_Aged
1700086O06Rik,0.0024766977826402,Cardiomyocyte,F1_Aged
1700086P04Rik,0.165517858697466,Cardiomyocyte,F1_Aged
1700087I21Rik,4.58312813260697e-80,Cardiomyocyte,F1_Aged
1700087M22Rik,0.637351888233937,Cardiomyocyte,F1_Aged
1700088E04Rik,0.194365910803105,Cardiomyocyte,F1_Aged
1700093J21Rik,0.80105937086971,Cardiomyocyte,F1_Aged
1700094J05Rik,0.30962890273063,Cardiomyocyte,F1_Aged
1700095B10Rik,0.0605688592316985,Cardiomyocyte,F1_Aged
1700096K18Rik,0.135553502817797,Cardiomyocyte,F1_Aged
1700101I11Rik,0.200825122695142,Cardiomyocyte,F1_Aged
1700102H20Rik,0.0705460004568659,Cardiomyocyte,F1_Aged
1700102P08Rik,0.869417060741239,Cardiomyocyte,F1_Aged
1700105P06Rik,0.563702861650773,Cardiomyocyte,F1_Aged
1700108F19Rik,0.438578027689093,Cardiomyocyte,F1_Aged
1700108J01Rik,0.273321677871105,Cardiomyocyte,F1_Aged
1700109H08Rik,9.67563703183411e-06,Cardiomyocyte,F1_Aged
1700109K24Rik,0.14357295438879,Cardiomyocyte,F1_Aged
1700110C19Rik,0.311758599720619,Cardiomyocyte,F1_Aged
1700110K17Rik,0.00937476845943489,Cardiomyocyte,F1_Aged
1700113A16Rik,0.194365910803105,Cardiomyocyte,F1_Aged
1700113H08Rik,1.18252988457191e-11,Cardiomyocyte,F1_Aged
1700119I11Rik,0.906827446790414,Cardiomyocyte,F1_Aged
1700120C14Rik,4.35716478506535e-20,Cardiomyocyte,F1_Aged
1700120E14Rik,0.796253414737639,Cardiomyocyte,F1_Aged
1700123J17Rik,0.0157767557437619,Cardiomyocyte,F1_Aged
1700123M08Rik,2.74448478970345e-07,Cardiomyocyte,F1_Aged
1700123O12Rik,9.15120172567706e-26,Cardiomyocyte,F1_Aged
1700123O20Rik,0.0886592320827474,Cardiomyocyte,F1_Aged
1700126G02Rik,0.00455634980318513,Cardiomyocyte,F1_Aged
1810010H24Rik,1,Cardiomyocyte,F1_Aged
1810012K08Rik,0.000646749122576477,Cardiomyocyte,F1_Aged
1810012K16Rik,0.0278068950269972,Cardiomyocyte,F1_Aged
1810013D15Rik,0.108809430040546,Cardiomyocyte,F1_Aged
1810024B03Rik,0.0431915816648599,Cardiomyocyte,F1_Aged
1810034E14Rik,0.00138740149528548,Cardiomyocyte,F1_Aged
1810037I17Rik,1.14968508290908e-25,Cardiomyocyte,F1_Aged
1810041H14Rik,0.317310507862911,Cardiomyocyte,F1_Aged
1810044D09Rik,7.09790758151694e-06,Cardiomyocyte,F1_Aged
1810055G02Rik,0.563702861650773,Cardiomyocyte,F1_Aged
1810062O18Rik,0.0175715633580297,Cardiomyocyte,F1_Aged
2010001A14Rik,0.194365910803105,Cardiomyocyte,F1_Aged
2010001K21Rik,3.28601122099378e-22,Cardiomyocyte,F1_Aged
2010002M09Rik,0.131668016022814,Cardiomyocyte,F1_Aged
2010007H06Rik,0.412622101803315,Cardiomyocyte,F1_Aged
2010009K17Rik,0.563702861650773,Cardiomyocyte,F1_Aged
2010103J01Rik,0.00389241712277863,Cardiomyocyte,F1_Aged
2010109A12Rik,0.00752942112266114,Cardiomyocyte,F1_Aged
2010320M18Rik,0.27630291733748,Cardiomyocyte,F1_Aged
2010320O07Rik,0.00269979606326019,Cardiomyocyte,F1_Aged
2210016L21Rik,0.792848982628205,Cardiomyocyte,F1_Aged
2210406O10Rik,0.617075077451974,Cardiomyocyte,F1_Aged
2210408F21Rik,0.291855334767483,Cardiomyocyte,F1_Aged
2210408I21Rik,0.0449170175297594,Cardiomyocyte,F1_Aged
2310001H17Rik,0.492716677227088,Cardiomyocyte,F1_Aged
2310001K24Rik,0.0183207354219412,Cardiomyocyte,F1_Aged
2310002D06Rik,0.133614402537716,Cardiomyocyte,F1_Aged
2310002L09Rik,0.000431664376099505,Cardiomyocyte,F1_Aged
2310009B15Rik,0.108809430040546,Cardiomyocyte,F1_Aged
2310010J17Rik,0.157299207050281,Cardiomyocyte,F1_Aged
2310011J03Rik,0.34523107177184,Cardiomyocyte,F1_Aged
2310014F06Rik,7.79077637396806e-19,Cardiomyocyte,F1_Aged
2310015A10Rik,0.0676724985550463,Cardiomyocyte,F1_Aged
2310016D03Rik,2.12482048320145e-09,Cardiomyocyte,F1_Aged
2310016D23Rik,8.89216412044214e-06,Cardiomyocyte,F1_Aged
2310016G11Rik,0.869417060741239,Cardiomyocyte,F1_Aged
2310020H05Rik,3.47524071303163e-08,Cardiomyocyte,F1_Aged
2310022A10Rik,0.303260589928149,Cardiomyocyte,F1_Aged
2310022B05Rik,0.27348717974433,Cardiomyocyte,F1_Aged
2310030G06Rik,0.0195502683505806,Cardiomyocyte,F1_Aged
2310033P09Rik,1,Cardiomyocyte,F1_Aged
2310039H08Rik,0.479500122186953,Cardiomyocyte,F1_Aged
2310039L15Rik,0.00135118228631315,Cardiomyocyte,F1_Aged
2310040G24Rik,0.00132004369736292,Cardiomyocyte,F1_Aged
2310047K21Rik,0.00968051447650608,Cardiomyocyte,F1_Aged
2310057M21Rik,0.026782553156323,Cardiomyocyte,F1_Aged
2310058D17Rik,0.3712253557141,Cardiomyocyte,F1_Aged
2310061I04Rik,0.628834291629046,Cardiomyocyte,F1_Aged
2310067P03Rik,0.568553403135003,Cardiomyocyte,F1_Aged
2310068J16Rik,0.00259258798141982,Cardiomyocyte,F1_Aged
2310069G16Rik,1.59913558869591e-11,Cardiomyocyte,F1_Aged
2310075C17Rik,5.9252535998199e-06,Cardiomyocyte,F1_Aged
2410004B18Rik,0.0896860206670669,Cardiomyocyte,F1_Aged
2410006H16Rik,0.904177497498776,Cardiomyocyte,F1_Aged
2410022M11Rik,0.000928533422466156,Cardiomyocyte,F1_Aged
2500002B13Rik,6.5992045911411e-07,Cardiomyocyte,F1_Aged
2500004C02Rik,0.492716677227088,Cardiomyocyte,F1_Aged
2510002D24Rik,0.204084177765563,Cardiomyocyte,F1_Aged
2510009E07Rik,0.0507272819647367,Cardiomyocyte,F1_Aged
2510017J16Rik,0.108600599105043,Cardiomyocyte,F1_Aged
2510039O18Rik,0.000673858474325114,Cardiomyocyte,F1_Aged
2510046G10Rik,0.24821307898992,Cardiomyocyte,F1_Aged
2610005L07Rik,8.14799835026765e-16,Cardiomyocyte,F1_Aged
2610008E11Rik,8.70559232620381e-46,Cardiomyocyte,F1_Aged
2610011E03Rik,0.000392992990174173,Cardiomyocyte,F1_Aged
2610020C07Rik,0.731971081335638,Cardiomyocyte,F1_Aged
2610021A01Rik,3.18926246959133e-05,Cardiomyocyte,F1_Aged
2610027K06Rik,0.674424072235294,Cardiomyocyte,F1_Aged
2610035D17Rik,3.25827424585292e-73,Cardiomyocyte,F1_Aged
2610037D02Rik,1.75374285097926e-06,Cardiomyocyte,F1_Aged
2610203C22Rik,0.126336551135305,Cardiomyocyte,F1_Aged
2610204G07Rik,0.288844366346482,Cardiomyocyte,F1_Aged
2610206C17Rik,0.249817441835945,Cardiomyocyte,F1_Aged
2610306M01Rik,0.865772374992622,Cardiomyocyte,F1_Aged
2610307P16Rik,0.852680374962716,Cardiomyocyte,F1_Aged
2610507I01Rik,1.05450959612918e-06,Cardiomyocyte,F1_Aged
2700038G22Rik,5.81819784660284e-08,Cardiomyocyte,F1_Aged
2700049A03Rik,0.00802619445966546,Cardiomyocyte,F1_Aged
2700054A10Rik,1.24300965863427e-08,Cardiomyocyte,F1_Aged
2700062C07Rik,0.483522063247339,Cardiomyocyte,F1_Aged
2700097O09Rik,1.86530697404316e-15,Cardiomyocyte,F1_Aged
2810001A02Rik,0.403369251363499,Cardiomyocyte,F1_Aged
2810001G20Rik,0.415243203483644,Cardiomyocyte,F1_Aged
2810002D19Rik,0.0330054000750588,Cardiomyocyte,F1_Aged
2810013P06Rik,0.0295086598847724,Cardiomyocyte,F1_Aged
2810030D12Rik,0.0120367048611665,Cardiomyocyte,F1_Aged
2810036E18Rik,0.926340489251155,Cardiomyocyte,F1_Aged
2810402E24Rik,0.0147104440180836,Cardiomyocyte,F1_Aged
2810405F17Rik,0.0136685192388738,Cardiomyocyte,F1_Aged
2810407A14Rik,0.0166759747871866,Cardiomyocyte,F1_Aged
2810428J06Rik,0.768082561900943,Cardiomyocyte,F1_Aged
2810432F15Rik,0.131668016022814,Cardiomyocyte,F1_Aged
2810449D17Rik,2.38143570520221e-13,Cardiomyocyte,F1_Aged
2810454H06Rik,0.249817441835945,Cardiomyocyte,F1_Aged
2810455O05Rik,0.108809430040546,Cardiomyocyte,F1_Aged
2900005J15Rik,0.074149896258794,Cardiomyocyte,F1_Aged
2900009J06Rik,0.209037153437533,Cardiomyocyte,F1_Aged
2900026A02Rik,0.000971769096721406,Cardiomyocyte,F1_Aged
2900052L18Rik,0.20251255999902,Cardiomyocyte,F1_Aged
2900060B14Rik,0.24821307898992,Cardiomyocyte,F1_Aged
2900060N12Rik,0.0794097285992173,Cardiomyocyte,F1_Aged
2900076A07Rik,0.544154885592992,Cardiomyocyte,F1_Aged
2900079G21Rik,0.000789112989015631,Cardiomyocyte,F1_Aged
2900089D17Rik,8.24390623821684e-07,Cardiomyocyte,F1_Aged
2900092C05Rik,0.24821307898992,Cardiomyocyte,F1_Aged
2900093K20Rik,0.486099459736177,Cardiomyocyte,F1_Aged
3110009E18Rik,0.00336507903918429,Cardiomyocyte,F1_Aged
3110031N09Rik,0.24821307898992,Cardiomyocyte,F1_Aged
3110040N11Rik,0.0376353130133157,Cardiomyocyte,F1_Aged
3110045C21Rik,0.297146530348467,Cardiomyocyte,F1_Aged
3110056K07Rik,0.148938924469997,Cardiomyocyte,F1_Aged
3110082I17Rik,0.967585294478888,Cardiomyocyte,F1_Aged
3110083C13Rik,0.00763288123890403,Cardiomyocyte,F1_Aged
3200001D21Rik,0.0382351133970096,Cardiomyocyte,F1_Aged
3222401L13Rik,2.25358519337254e-12,Cardiomyocyte,F1_Aged
3300002A11Rik,0.27371781555427,Cardiomyocyte,F1_Aged
3300002I08Rik,0.000561135239838077,Cardiomyocyte,F1_Aged
3425401B19Rik,2.35928838876775e-07,Cardiomyocyte,F1_Aged
3830408C21Rik,2.67581304772712e-07,Cardiomyocyte,F1_Aged
4631405J19Rik,6.83102333790535e-09,Cardiomyocyte,F1_Aged
4632404H12Rik,0.763024600552995,Cardiomyocyte,F1_Aged
4632411P08Rik,0.0290490221619406,Cardiomyocyte,F1_Aged
4632427E13Rik,0.789670572223206,Cardiomyocyte,F1_Aged
4732416N19Rik,0.669815357599417,Cardiomyocyte,F1_Aged
4732440D04Rik,6.34378101738003e-123,Cardiomyocyte,F1_Aged
4732463B04Rik,2.29742210264173e-08,Cardiomyocyte,F1_Aged
4732465J04Rik,5.66540798101904e-05,Cardiomyocyte,F1_Aged
4732471J01Rik,2.41799497116501e-09,Cardiomyocyte,F1_Aged
4732487G21Rik,7.09790758151694e-06,Cardiomyocyte,F1_Aged
4732491K20Rik,0.0545875191229936,Cardiomyocyte,F1_Aged
4831440D22Rik,0.447699072465293,Cardiomyocyte,F1_Aged
4833411C07Rik,0.0593464387919199,Cardiomyocyte,F1_Aged
4833418N02Rik,0.142175528171801,Cardiomyocyte,F1_Aged
4833419F23Rik,0.617075077451974,Cardiomyocyte,F1_Aged
4833420G17Rik,1.28462708686349e-40,Cardiomyocyte,F1_Aged
4833422C13Rik,0.165786683981054,Cardiomyocyte,F1_Aged
4833427F10Rik,3.33548366405785e-13,Cardiomyocyte,F1_Aged
4833439L19Rik,0.0243891047250512,Cardiomyocyte,F1_Aged
4833445I07Rik,0.22525290636065,Cardiomyocyte,F1_Aged
4921501I09Rik,0.491297124215893,Cardiomyocyte,F1_Aged
4921504A21Rik,1.11852066709372e-12,Cardiomyocyte,F1_Aged
4921504E06Rik,1,Cardiomyocyte,F1_Aged
4921511C10Rik,0.0633023760184993,Cardiomyocyte,F1_Aged
4921513I03Rik,0.000162440845186801,Cardiomyocyte,F1_Aged
4921515G04Rik,0.163394230803142,Cardiomyocyte,F1_Aged
4921516A02Rik,0.275233524074831,Cardiomyocyte,F1_Aged
4921517D16Rik,0.0629790512144552,Cardiomyocyte,F1_Aged
4921520J07Rik,0.149541353012053,Cardiomyocyte,F1_Aged
4921524J17Rik,0.00205201414359328,Cardiomyocyte,F1_Aged
4921531C22Rik,0.298697555994962,Cardiomyocyte,F1_Aged
4921534A09Rik,0.0124193306515523,Cardiomyocyte,F1_Aged
4921536K21Rik,0.781511294998713,Cardiomyocyte,F1_Aged
4921539E11Rik,0.000579063217219277,Cardiomyocyte,F1_Aged
4921539H07Rik,0.527089256865538,Cardiomyocyte,F1_Aged
4930401A07Rik,0.0946707198455088,Cardiomyocyte,F1_Aged
4930402D18Rik,1.53931655961041e-26,Cardiomyocyte,F1_Aged
4930403P22Rik,0.330390048848792,Cardiomyocyte,F1_Aged
4930404I05Rik,0.438578027689093,Cardiomyocyte,F1_Aged
4930405A21Rik,0.842650933258407,Cardiomyocyte,F1_Aged
4930412C18Rik,8.047058254739e-24,Cardiomyocyte,F1_Aged
4930414N06Rik,0.101347441363816,Cardiomyocyte,F1_Aged
4930417H01Rik,0.405380558014064,Cardiomyocyte,F1_Aged
4930422M22Rik,0.0455002638963584,Cardiomyocyte,F1_Aged
4930426I24Rik,0.335923813151733,Cardiomyocyte,F1_Aged
4930428N03Rik,4.40905171433435e-14,Cardiomyocyte,F1_Aged
4930429F24Rik,0.098700218101843,Cardiomyocyte,F1_Aged
4930431P19Rik,0.0201367504805382,Cardiomyocyte,F1_Aged
4930431P22Rik,0.781511294998713,Cardiomyocyte,F1_Aged
4930432B10Rik,0.403357568580973,Cardiomyocyte,F1_Aged
4930438E09Rik,0.796253414737639,Cardiomyocyte,F1_Aged
4930444A19Rik,0.60150813444059,Cardiomyocyte,F1_Aged
4930447C04Rik,2.6712677727786e-29,Cardiomyocyte,F1_Aged
4930449E18Rik,0.204023870474439,Cardiomyocyte,F1_Aged
4930452A19Rik,0.0718606361554069,Cardiomyocyte,F1_Aged
4930453C13Rik,0.637351888233937,Cardiomyocyte,F1_Aged
4930453N24Rik,0.571485076146013,Cardiomyocyte,F1_Aged
4930455C13Rik,0.396143910119819,Cardiomyocyte,F1_Aged
4930455H04Rik,0.0330062576612326,Cardiomyocyte,F1_Aged
4930458D05Rik,5.47125858923574e-26,Cardiomyocyte,F1_Aged
4930466K18Rik,0.818545808382043,Cardiomyocyte,F1_Aged
4930470G03Rik,0.000250499116989796,Cardiomyocyte,F1_Aged
4930473A02Rik,0.0131804978979055,Cardiomyocyte,F1_Aged
4930473H19Rik,0.590013887163346,Cardiomyocyte,F1_Aged
4930479D17Rik,0.118109327096427,Cardiomyocyte,F1_Aged
4930481A15Rik,3.46928269183853e-100,Cardiomyocyte,F1_Aged
4930481B07Rik,0.365712296281513,Cardiomyocyte,F1_Aged
4930483P17Rik,0.398024719506938,Cardiomyocyte,F1_Aged
4930484I04Rik,0.881497452191013,Cardiomyocyte,F1_Aged
4930488L21Rik,0.0495346134356267,Cardiomyocyte,F1_Aged
4930503L19Rik,0.296717526322057,Cardiomyocyte,F1_Aged
4930505A04Rik,9.83085748785826e-11,Cardiomyocyte,F1_Aged
4930505N22Rik,0.0410872237172651,Cardiomyocyte,F1_Aged
4930506C21Rik,7.16446932091644e-06,Cardiomyocyte,F1_Aged
4930509G22Rik,0.846511624682826,Cardiomyocyte,F1_Aged
4930511M06Rik,0.442758851054744,Cardiomyocyte,F1_Aged
4930512B01Rik,0.818927614191538,Cardiomyocyte,F1_Aged
4930512H18Rik,0.0033616702259231,Cardiomyocyte,F1_Aged
4930513N10Rik,0.781511294998713,Cardiomyocyte,F1_Aged
4930513N20Rik,0.00012051470128524,Cardiomyocyte,F1_Aged
4930517E14Rik,0.108293655899009,Cardiomyocyte,F1_Aged
4930517O19Rik,0.00367494834645821,Cardiomyocyte,F1_Aged
4930520O04Rik,3.94015827251318e-05,Cardiomyocyte,F1_Aged
4930522O17Rik,5.8732689529676e-27,Cardiomyocyte,F1_Aged
4930523C07Rik,3.36775555666862e-06,Cardiomyocyte,F1_Aged
4930524O07Rik,0.0455002638963584,Cardiomyocyte,F1_Aged
4930525G20Rik,0.217043907756938,Cardiomyocyte,F1_Aged
4930527F14Rik,0.00110334885555961,Cardiomyocyte,F1_Aged
4930532G15Rik,0.449691797968891,Cardiomyocyte,F1_Aged
4930533B01Rik,5.55217626008009e-24,Cardiomyocyte,F1_Aged
4930533K18Rik,0.133614402537716,Cardiomyocyte,F1_Aged
4930539J05Rik,0.398024719506938,Cardiomyocyte,F1_Aged
4930542C16Rik,3.73798184017016e-05,Cardiomyocyte,F1_Aged
4930544F09Rik,0.000579063217219277,Cardiomyocyte,F1_Aged
4930544I03Rik,1.38380236302664e-08,Cardiomyocyte,F1_Aged
4930546K05Rik,0.00389241712277863,Cardiomyocyte,F1_Aged
4930549G23Rik,0.379498669162089,Cardiomyocyte,F1_Aged
4930551O13Rik,0.0142945139917984,Cardiomyocyte,F1_Aged
4930556J24Rik,0.00671438943227229,Cardiomyocyte,F1_Aged
4930556M19Rik,0.0123545846314183,Cardiomyocyte,F1_Aged
4930557K07Rik,0.750590461647394,Cardiomyocyte,F1_Aged
4930558N01Rik,0.250073297762957,Cardiomyocyte,F1_Aged
4930562F07Rik,0.0522036353413147,Cardiomyocyte,F1_Aged
4930563E22Rik,0.531614576881612,Cardiomyocyte,F1_Aged
4930563F08Rik,0.0196306565130305,Cardiomyocyte,F1_Aged
4930567K20Rik,1.12242971729829e-29,Cardiomyocyte,F1_Aged
4930577N17Rik,0.751829634045849,Cardiomyocyte,F1_Aged
4930578G10Rik,0.0579276685358844,Cardiomyocyte,F1_Aged
4930578M01Rik,0.498535928845582,Cardiomyocyte,F1_Aged
4930579C12Rik,0.000311490976767383,Cardiomyocyte,F1_Aged
4930579G18Rik,0.596112672732206,Cardiomyocyte,F1_Aged
4930579H20Rik,0.169911841731488,Cardiomyocyte,F1_Aged
4930581F22Rik,0.550917634299198,Cardiomyocyte,F1_Aged
4930586N03Rik,1,Cardiomyocyte,F1_Aged
4930589O11Rik,0.0391554262980259,Cardiomyocyte,F1_Aged
4930590J08Rik,0.0116168906935463,Cardiomyocyte,F1_Aged
4930590L20Rik,0.531614576881612,Cardiomyocyte,F1_Aged
4930592A05Rik,9.61658826888347e-05,Cardiomyocyte,F1_Aged
4930594M22Rik,0.00503149981629766,Cardiomyocyte,F1_Aged
4930595D18Rik,0.000402244302060611,Cardiomyocyte,F1_Aged
4930599N23Rik,0.254810651548961,Cardiomyocyte,F1_Aged
4931403E22Rik,0.163478910956221,Cardiomyocyte,F1_Aged
4931406C07Rik,0.302180804849941,Cardiomyocyte,F1_Aged
4931406G06Rik,1,Cardiomyocyte,F1_Aged
4931408D14Rik,0.000182810632981835,Cardiomyocyte,F1_Aged
4931413K12Rik,0.465208818452142,Cardiomyocyte,F1_Aged
4931414P19Rik,0.438856114072218,Cardiomyocyte,F1_Aged
4931422A03Rik,0.0307535612592745,Cardiomyocyte,F1_Aged
4931431B13Rik,0.0373729883406515,Cardiomyocyte,F1_Aged
4932441J04Rik,0.000890789810180145,Cardiomyocyte,F1_Aged
4932443L11Rik,0.000348575174213054,Cardiomyocyte,F1_Aged
4932702P03Rik,0.637351888233937,Cardiomyocyte,F1_Aged
4933400F21Rik,0.781511294998713,Cardiomyocyte,F1_Aged
4933405D12Rik,6.09974186657842e-05,Cardiomyocyte,F1_Aged
4933406C10Rik,0.00649558625717903,Cardiomyocyte,F1_Aged
4933406I18Rik,0.765322914174009,Cardiomyocyte,F1_Aged
4933406J10Rik,0.0593464362616732,Cardiomyocyte,F1_Aged
4933412E12Rik,0.000941337867626188,Cardiomyocyte,F1_Aged
4933413L06Rik,1,Cardiomyocyte,F1_Aged
4933417D19Rik,0.159853674837623,Cardiomyocyte,F1_Aged
4933417O13Rik,0.163024382151854,Cardiomyocyte,F1_Aged
4933421D24Rik,0.902764825024623,Cardiomyocyte,F1_Aged
4933421O10Rik,0.0003233457033203,Cardiomyocyte,F1_Aged
4933424G05Rik,0.857989746073119,Cardiomyocyte,F1_Aged
4933427D14Rik,0.568805916336691,Cardiomyocyte,F1_Aged
4933427G23Rik,0.78972582092805,Cardiomyocyte,F1_Aged
4933428G20Rik,0.34577858615116,Cardiomyocyte,F1_Aged
4933429H19Rik,0.108809430040546,Cardiomyocyte,F1_Aged
4933431C10Rik,0.818545808382043,Cardiomyocyte,F1_Aged
4933431K14Rik,0.763024600552995,Cardiomyocyte,F1_Aged
4933431K23Rik,0.000411139329973446,Cardiomyocyte,F1_Aged
4933432I09Rik,0.317310507862911,Cardiomyocyte,F1_Aged
4933433G15Rik,0.637351888233937,Cardiomyocyte,F1_Aged
4933433G19Rik,1,Cardiomyocyte,F1_Aged
4933434E20Rik,0.0141775667020764,Cardiomyocyte,F1_Aged
4933439C10Rik,0.000606619020983252,Cardiomyocyte,F1_Aged
4933440J02Rik,0.00752631516645788,Cardiomyocyte,F1_Aged
4933440N22Rik,0.721814730439508,Cardiomyocyte,F1_Aged
5031425E22Rik,0.0315665500584215,Cardiomyocyte,F1_Aged
5031434O11Rik,0.00176170179604468,Cardiomyocyte,F1_Aged
5031439G07Rik,0.540807176692731,Cardiomyocyte,F1_Aged
5033417F24Rik,0.683091398309609,Cardiomyocyte,F1_Aged
5033421B08Rik,0.432767580667785,Cardiomyocyte,F1_Aged
5033425G24Rik,0.590013887163346,Cardiomyocyte,F1_Aged
5330413P13Rik,0.852683684334643,Cardiomyocyte,F1_Aged
5330438D12Rik,0.226497415470709,Cardiomyocyte,F1_Aged
5330439A09Rik,0.694886602372473,Cardiomyocyte,F1_Aged
5330439B14Rik,0.940335555851396,Cardiomyocyte,F1_Aged
5330439K02Rik,0.0287839652099179,Cardiomyocyte,F1_Aged
5430400D12Rik,0.128190174345108,Cardiomyocyte,F1_Aged
5430402O13Rik,6.27156247365015e-05,Cardiomyocyte,F1_Aged
5430405H02Rik,0.136861852430634,Cardiomyocyte,F1_Aged
5430416N02Rik,0.527089256865538,Cardiomyocyte,F1_Aged
5430427G11Rik,0.0239154225460764,Cardiomyocyte,F1_Aged
5430427M07Rik,0.24821307898992,Cardiomyocyte,F1_Aged
5430430B14Rik,0.275233524074831,Cardiomyocyte,F1_Aged
5430431A17Rik,0.00141097834940059,Cardiomyocyte,F1_Aged
5730414N17Rik,0.781511294998713,Cardiomyocyte,F1_Aged
5730419F03Rik,1.541725790028e-08,Cardiomyocyte,F1_Aged
5730420D15Rik,0.881497452191013,Cardiomyocyte,F1_Aged
5730455P16Rik,0.484018354704781,Cardiomyocyte,F1_Aged
5730480H06Rik,0.105428621869212,Cardiomyocyte,F1_Aged
5730507A11Rik,0.0860234231269358,Cardiomyocyte,F1_Aged
5830408C22Rik,0.101453812614207,Cardiomyocyte,F1_Aged
5830417I10Rik,3.44751570507292e-73,Cardiomyocyte,F1_Aged
5830418P13Rik,0.215905234972149,Cardiomyocyte,F1_Aged
5830448L01Rik,0.453254704753736,Cardiomyocyte,F1_Aged
5830454E08Rik,0.491297124215893,Cardiomyocyte,F1_Aged
6030442K20Rik,0.442312795002177,Cardiomyocyte,F1_Aged
6030443J06Rik,9.6903993632861e-24,Cardiomyocyte,F1_Aged
6030458C11Rik,0.0375667402408508,Cardiomyocyte,F1_Aged
6230400D17Rik,0.622182633072332,Cardiomyocyte,F1_Aged
6230426M11Rik,0.715000654688089,Cardiomyocyte,F1_Aged
6330403L08Rik,0.157299207050281,Cardiomyocyte,F1_Aged
6330408M09Rik,0.0905590926654322,Cardiomyocyte,F1_Aged
6330415G19Rik,0.0325094446457196,Cardiomyocyte,F1_Aged
6330418K02Rik,0.22525290636065,Cardiomyocyte,F1_Aged
6330549D23Rik,0.864812504158942,Cardiomyocyte,F1_Aged
6330562C20Rik,0.330390048848792,Cardiomyocyte,F1_Aged
6430548M08Rik,1.06087258784456e-05,Cardiomyocyte,F1_Aged
6430550D23Rik,0.685830434451606,Cardiomyocyte,F1_Aged
6430562O15Rik,0.527089256865538,Cardiomyocyte,F1_Aged
6430571L13Rik,0.217043907756938,Cardiomyocyte,F1_Aged
