"gene_id","glm_phi_raw","glm_phi_shrunk","aspen_theta_raw","aspen_theta_shrunk"
"Tet3",1.43714100322093,1.42950987229511,0.4913,0.497496166698677
"Tex2",1.46242000600658,1.44586741037341,0.9695,0.695209986320295
"Tfpi",1.47463295757109,1.46216688532061,0.5462,0.513022448083499
"Tfrc",1.64832664176145,1.62120201904932,0.8587,0.573203763289649
"Tgfb2",1.77314946302109,1.68266272144041,1.6143,0.938660088081916
"Tgfbr2",1.35757476473516,1.35652457502215,0.0019,0.340542513869416
"Thap2",1.51204788203145,1.50302990668037,0.4745,0.411038176907403
"Thra",1.3799477554928,1.37566874792401,0.0821,0.362989048537961
"Thrb",1.59455838641448,1.59282557250138,0.2829,0.2542744868023
"Thumpd3",1.46272291573803,1.44182722207089,0.6177,0.566606888052552
"Tiam1",1.46947010093557,1.45133641004111,2.0222,1.09486465962114
"Tlk1",1.46471336175014,1.46346497927368,0.2097,0.277887605215166
"Tlk2",1.42077169118873,1.42094477163503,0.1129,0.251219303024422
"Tm6sf1",1.38148100127603,1.05810648009161,0.7613,0.956788830354874
"Tm9sf2",1.48087005878374,1.47488005728119,0.3103,0.343392399172944
"Tmcc1",1.51361840663845,1.51467081950706,0.1732,0.210852161205324
"Tmcc3",1.27342438751838,1.28810028160447,0.1249,0.376169004862822
"Tmco3",1.46423726459833,1.4479627338264,1.4302,0.869679512549527
"Tmed1",1.34586412757213,1.32522341015043,0.375,0.536521874709648
"Tmeff1",1.4873132107767,1.3739113919088,6.2228,2.80511474634465
"Tmem127",1.40907803813937,1.31660606418664,0.4047,0.605296536341626
"Tmem143",1.39471678209508,1.38423022871324,0.515,0.547191384872833
"Tmem165",1.43148181798043,1.41762639736116,0.4804,0.5134263205723
"Tmem168",1.41221338332792,1.40617852488204,0.2074,0.401400335677268
"Tmem178b",2.15871346648591,1.96503875552865,2.404,1.22687795485446
"Tmem182",1.49750617675301,1.49632266867008,0.2716,0.283732734191918
"Tmem234",1.36384476550838,1.36418688076218,0.3103,0.443085127938739
"Tmem241",1.45953277991448,1.44885215046183,0.5314,0.511330397951337
"Tmem50b",1.35929008588613,1.33516366381915,0.199,0.469686431671673
"Tmem71",1.26288813991239,1.1564826067661,3.4734,1.84141510878875
"Tmpo",1.36801262470847,1.36494657459368,0.0601,0.36182927622718
"Tmt1a",1.38508314809198,1.37614334733391,0.2191,0.435766375978867
"Tmx4",1.40774054838139,1.39751109632507,1.4533,0.885345723304962
"Tnip3",1.4405122879456,1.41661756351779,1.2116,0.817149558113589
"Tnks",1.47570427022551,1.47602102262042,0.2127,0.25489322232354
"Tnrc6a",1.46416840152998,1.46544472464805,0.1551,0.225838720339328
"Tob2",1.54100915908794,1.53755978226851,0.2623,0.279537262186231
"Togaram1",1.4694680536703,1.45891262610381,1.2111,0.75634627938049
"Togaram2",1.42960092418111,1.41404708222597,2.0627,1.12082876861857
"Tomm40",1.47032894433073,1.46499814853654,0.319,0.348855962511305
"Tor1aip1",1.4644751942662,1.46557998684343,0.1567,0.229107521740149
"Tra2b",1.45537685632254,1.45408375716874,0.24,0.294812979757571
"Traf3",1.48672783704564,1.46930140300066,1.0069,0.704125073034776
"Traf3ip2",1.42804999983082,1.36620237440462,3.6031,1.7828077407792
"Trak2",1.71881240036368,1.71584750631745,0.3146,0.243130255535628
"Trappc6b",1.45790893111703,1.44189614645638,0.8322,0.643689401699943
"Trim37",1.40677261298872,1.39092523939381,3.5614,1.70896005470065
"Trim68",1.29375716399953,1.2379046865509,1.591,1.0600886575603
"Trip10",1.35134348065049,1.35401338747522,0.2599,0.419262231502724
"Trmt10a",1.29391915765212,1.25455597126182,1.4677,0.992898696378381
"Trmt13",1.46318392195431,1.45625040997176,0.4444,0.418137660636697
"Trmt5",1.33541578544004,1.30039555120594,0.1302,0.467245616326943
"Trpc1",1.56024985331362,1.54499993925088,0.8036,0.548153094342388
"Trpc3",1.37858686627654,1.26524647451444,2e-04,0.476010356852794
"Tsen15",1.41270598305067,1.34716910482846,1.0519,0.824059910367174
"Ttc27",1.48361104608423,1.47163354723039,0.5826,0.508421268151081
"Ttc39b",1.46657239262415,1.45989784117057,0.5304,0.442657503898406
"Ttc39c",1.52310361961701,1.47133057687302,5.01,2.26681364360559
"Tti1",1.46239485465392,1.43489925478436,0.7295,0.63006746853839
"Ttll11",1.46926400192553,1.45927741238954,0.5978,0.507918555462378
"Ttll4",1.34799463393947,1.35147201739527,0.3504,0.437760769485886
"Ttpa",1.32886799191734,1.16292071533165,4.521,2.26912872118779
"Tulp3",1.46503096848349,1.4449613871542,0.8051,0.635718971045521
"Tulp4",1.45580034720158,1.45381563786013,0.2665,0.310269286533445
"Tut7",1.44269040326816,1.43527615566235,0.5908,0.525207577971062
"Txlnb",1.59375197022358,1.59575383464978,0.1355,0.155474900760039
"Txndc12",1.3707160991127,1.3683098136023,0.1289,0.379670989921016
"Txndc16",1.41622720490561,1.40151929799928,1.3057,0.844308573862703
"Tyw1",1.4701769742379,1.4228857173563,2.9788,1.51225189240851
"Uba3",1.47237355930762,1.46411697549369,0.4435,0.422735383493456
"Uba5",1.40079475517196,1.39911924035189,0.1577,0.310995994555221
"Ubap2l",1.44600606915681,1.44713695002769,0.1404,0.233909949381791
"Ube2d3",1.49464734531306,1.49681249810503,0.1283,0.186654418629021
"Ube2g2",1.36393301919383,1.33302735195752,0.957,0.765796357798581
"Ube2k",1.44235405295588,1.44449384170738,0.1149,0.210849843003361
"Ube2v2",1.47830118895345,1.4703831989507,0.4388,0.412091534659124
"Ube4b",1.46398521781786,1.46449041290857,0.1812,0.247054227849458
"Ubr2",1.50140596321002,1.50402650371701,0.1189,0.168394283880087
"Ubtd2",1.48747764958438,1.33031404245411,3.6395,1.8613212965277
"Uimc1",1.36077526189267,1.36276492083516,0.0398,0.316518573072916
"Unc45a",1.36364950888218,1.36218747602523,0.0423,0.349101895838482
"Uqcc1",1.4534780756645,1.45482298614088,0.1454,0.22803674659121
"Uri1",1.43731803791366,1.43521548758464,0.2586,0.318097152477987
"Usf2",1.42419028269677,1.36479842584656,0.902,0.75815030587945
"Usf3",1.50862577930589,1.49891033155619,0.5005,0.427083991288268
"Usp12",1.41619756073329,1.3631892946472,1.0564,0.812536064208281
"Usp14",1.47944291678165,1.4713676023796,0.4395,0.413126992759314
"Usp33",1.42014141567714,1.4172219530955,0.304,0.359414656408414
"Usp34",1.45492600690543,1.45794929795234,0.1002,0.17616771258405
"Usp37",1.50061045663654,1.49074811029098,0.4834,0.426469866084311
"Usp6nl",1.37828132982068,1.31969717569378,0.628,0.666631080457214
"Usp7",1.40479973341071,1.40300240137599,0.144,0.302301123858473
"Vav3",1.53879993739449,1.5001962961421,0.992,0.708632255388553
"Vcl",1.56474684699875,1.56526025835288,0.199,0.207754692707537
"Vdac2",1.39993564075341,1.39921199163131,0.0927,0.268446690173646
"Vegfb",1.42629385402135,1.41654594469024,0.5038,0.518151331802821
"Vkorc1l1",1.48694901784464,1.47102508578523,0.9204,0.667985227323081
"Vps13a",1.54257280805434,1.54425657150665,0.1513,0.18005242722732
"Vps13b",1.4903222128853,1.49254239309584,0.1312,0.185674688401665
"Vps26a",1.44047795161624,1.43446807123646,0.3038,0.380119054337364
"Vps37b",1.25041099653824,1.25157905754143,8e-04,0.400785343131866
"Vwa5a",1.45695057191107,1.42929508136007,2.6015,1.34601263960453
"Wac",1.54120485610725,1.54124281170452,0.2409,0.2386219149892
"Wbp1l",1.47690365609858,1.47445735972925,0.2802,0.30911528060746
"Wdfy1",1.46491655912643,1.45614429806911,0.834,0.584216802092419
"Wdfy3",1.4523610720445,1.45280636518862,0.1723,0.251450123375235
"Wdpcp",1.5634073174509,1.54391972818722,1.0354,0.658226955818637
"Wdr11",1.43954285961684,1.42786892864342,0.6433,0.570348408662812
"Wdr37",1.48107605745537,1.47308731361757,0.5538,0.45585766684718
"Wee1",1.50321003590055,1.47408718474456,1.5662,0.927402857985958
"Whamm",1.41827852515657,1.4137317487092,0.4452,0.467523053318146
"Wipf2",1.42001664967641,1.41558329103216,0.2274,0.356417158067092
"Wipf3",1.6363607325415,1.62970227649982,0.3932,0.317735983298558
"Wipi1",1.4280052975945,1.42600346638192,0.1421,0.278532264023688
"Wnk1",1.61066707208315,1.61068727411992,0.1796,0.1912724475291
"Wnk2",1.48506720657513,1.4868287550582,0.146,0.203584566809064
"Wwp1",1.50951231366374,1.50729966566654,0.3591,0.322090328371542
"Wwtr1",1.52760315361969,1.52208843117727,0.3852,0.348288525763881
"Xkr6",1.39717969094744,1.37484990202921,0.5583,0.583843856824639
"Xpnpep1",1.37822257074672,1.37767772534431,0.4097,0.472948089912002
"Xpo4",1.50187211420251,1.49487550786204,0.4925,0.410483952485829
"Xrn2",1.40829611207189,1.40629570251025,0.1043,0.284876544610284
"Ybx3",1.40636523513403,1.39680461431848,0.3915,0.481846882766532
"Yeats2",1.45059226292485,1.43787888944803,0.5064,0.516856967349649
"Yipf4",1.44997475967319,1.44187158291534,0.6517,0.538252301404191
"Ythdc2",1.4845189539239,1.47320664385602,0.597,0.501479267761287
"Ythdf2",1.40918678233041,1.39985042427805,0.2523,0.426806067407743
"Ythdf3",1.46393428364485,1.4669562756549,0.1125,0.176153968194405
"Ywhag",1.51388886596507,1.51306187334154,0.2185,0.251576049602813
"Ywhaq",1.55335593805504,1.53768997107114,0.9788,0.620443703416276
"Ywhaz",1.44589427107523,1.44463398734399,0.1585,0.268150976357354
"Zbtb20",0.0265957314929129,0.0428437519546931,0.1769,0.378103761635386
"Zbtb7c",1.28977513103642,1.30201184488004,1.6685,0.96407007891076
"Zc3h6",1.41293844173068,1.40240441913669,0.2662,0.433360789121705
"Zcchc4",1.41690667152023,1.41244183961398,0.5643,0.506879048603768
"Zcchc9",1.4020006289651,1.35017872254213,1.6271,1.03136127899921
"Zcrb1",1.3522410102013,1.3529355899172,0.2983,0.446050834653371
"Zdhhc13",1.43822002202578,1.38126375229049,2.9641,1.53288824276212
"Zfp106",1.52184644408349,1.52173509943884,0.2443,0.24991037023935
"Zfp112",1.43894004380509,1.41320780245562,1.3355,0.869681036282526
"Zfp146",1.34502931040745,1.33946726993805,0.2817,0.473061948236419
"Zfp251",1.49173680168644,1.47191126693979,0.964,0.690986453862355
"Zfp260",1.45745502930341,1.44836616783616,0.5136,0.488721269625656
"Zfp282",1.45933557047905,1.43157810819937,2.2449,1.20800161842188
"Zfp292",1.40465432110623,1.4027915577278,0.1436,0.302048183585782
"Zfp30",1.49873508141144,1.41556513134513,3.3445,1.68039764492482
"Zfp317",1.40192723704346,1.39693826370588,0.9137,0.671673052932048
"Zfp329",1.41588344547835,1.40652018633326,1.5684,0.924106718927719
"Zfp36l1",1.46428660523797,1.45238184466949,0.6825,0.568182031291565
"Zfp398",1.44865138457863,1.43575630902956,0.7081,0.593947011460298
"Zfp410",1.509847074225,1.49419196361649,1.1686,0.740207038874161
"Zfp442",1.3653613315122,1.36196086046693,2.2841,1.2149945260742
"Zfp605",1.35248105294109,1.28514245302593,29.603,11.6863487512869
"Zfp612",1.45522456987984,1.44690827053009,0.3892,0.427179452039082
"Zfp639",1.38257636948152,1.38071688978462,0.1332,0.373679366572787
"Zfp655",1.43991679809437,1.43191647898877,0.5297,0.513616868825135
"Zfp706",1.35168618808269,1.35214971622117,1.6721,0.970796811430067
"Zfp729a",1.28346774360271,1.22663187921316,0.267,0.560234521517265
"Zfp738",1.35879697699957,1.34244954047126,1.6978,1.02429997231405
"Zfp787",1.39798024625769,1.39205355873465,0.5202,0.525676634045953
"Zfp788",1.27271261068877,1.286880647537,1.1247,0.784149558113589
"Zfp790",1.34710958542529,1.32477189284916,1.5045,0.967221656777733
"Zfp869",1.40507530430557,1.39748861337528,0.2591,0.427552515347279
"Zfp91",1.39096079802755,1.38948509414036,0.086,0.327256912777042
"Zfp976",1.43872478373515,1.41745828417237,1.5789,0.951672673231946
"Zfyve27",1.21433367653079,1.2377121313793,4e-04,0.366852796546788
"Zhx2",1.52970864039691,1.52815560547845,0.2804,0.276135430944046
"Znrf3",1.52797310870256,1.52410688790395,0.4213,0.351860385365475
"Zranb1",1.50695380229675,1.50687947891988,0.2109,0.243458842868259
"Zscan22",1.34792188263577,1.33734680561345,1.9927,1.13127096155035
"Zswim7",1.34508868235474,1.34792555714288,0.0688,0.354419261597487
"Zswim8",1.29956298851838,1.30428253916392,0.0444,0.383561657306282
"Zw10",1.34285221655977,1.3449086219756,0.4284,0.499535691680929
"Gpkow",1.3675297558207,1.36648855607638,15.1437,6.07890448214722
"Otud5",1.40308857951244,1.39397440364883,1.5862,0.936418785756561
"Cask",1.54218711514901,1.51616148047778,5.4022,2.37280758886671
"Stag2",1.38384423245133,1.38011030282966,0.445,0.497014257998424
"Aifm1",1.54653847309775,1.51951330696348,35.5967,13.8389661253675
"Phf6",1.45008289854779,1.41780631202704,2.9231,1.47551757858365
"Brcc3",1.5058472335011,1.465570854336,13.3535,5.42799765937941
"Pola1",1.53843941224133,1.5038850442495,7.9841,3.36184664029088
"Klhl15",1.52035309307113,1.47592506158953,5.6693,2.50840668171302
"Tsix",1.44438276975094,1.43870422245039,0.5886,0.47195496150215
"Brwd3",1.58761128121193,1.55334812446539,9.1679,3.80313585861794
"2810403D21Rik",1.68787773767748,1.61795804610686,11.8692,4.83698380084226
"Chm",1.35622285850981,1.35603916027659,3.6459,1.71842731230764
"Alg13",1.43739653458362,1.41207403577342,4.408,2.03419531013105
"Tmem29",1.50203935957748,1.47492811937388,3.5941,1.69514563847014
"Smpx",2.09042535152613,2.05987510461725,1.5728,0.75953711515918
"Sh3kbp1",1.5708374629159,1.54740727678866,0.9089,0.627945957606651
"Pir",1.72202455292893,1.63449168341245,13.7297,5.55023703678251
