gene,Category,glm_ar,aspen_ar
Psma3,ASPEN_only,0.45282806389160085,0.4501
Psma7,ASPEN_only,0.35283365523802274,0.3721
Psmb1,ASPEN_only,0.6010854938043243,0.5747
Psmd1,ASPEN_only,0.44432650013334846,0.4352
Psmd12,ASPEN_only,0.434386166277717,0.4392
Psmd6,ASPEN_only,0.28478195562396563,0.3516
Pstk,ASPEN_only,0.46994901194696687,0.4601
Ptp4a2,ASPEN_only,0.45250628423533856,0.4785
Ptpn14,ASPEN_only,0.43337526679433963,0.4212
Ptpn9,ASPEN_only,0.4690949210377404,0.4616
Ptpra,ASPEN_only,0.44345401277555646,0.4487
Ptprb,ASPEN_only,0.6312863988119372,0.6105
Pus10,ASPEN_only,0.4393928258221673,0.4362
Pus7,ASPEN_only,0.4041375996361481,0.4174
Pwwp2a,ASPEN_only,0.45700450131293197,0.4748
Pxk,ASPEN_only,0.40987337246367117,0.425
Pxmp4,ASPEN_only,0.4107273248110917,0.4294
Pzp,ASPEN_only,0.36208016525658004,0.2818
Qrich1,ASPEN_only,0.48451977194523954,0.4677
Qser1,ASPEN_only,0.4343787276005581,0.4513
R3hdm1,ASPEN_only,0.47401683902541736,0.4623
Rab11fip2,ASPEN_only,0.4011776887520037,0.4082
Rab20,ASPEN_only,0.3690104540135098,0.3582
Rab28,ASPEN_only,0.4510354668521833,0.4535
Rab2a,ASPEN_only,0.4582478129389306,0.4594
Rab7,ASPEN_only,0.4648388801096168,0.4802
Rad51b,ASPEN_only,0.4122584810678658,0.4032
Rad52,ASPEN_only,0.3957696241779414,0.3916
Rala,ASPEN_only,0.5507377524342829,0.5567
Rasa1,ASPEN_only,0.4523159926075112,0.4677
Rassf1,ASPEN_only,0.3950294597733218,0.4211
Rassf3,ASPEN_only,0.4460672142191654,0.4553
Rassf8,ASPEN_only,0.48650599571498543,0.4693
Rbbp6,ASPEN_only,0.4537827429890506,0.4765
Rbm14,ASPEN_only,0.4597886074060399,0.4334
Rbm39,ASPEN_only,0.4922714480872371,0.4757
Rbms3,ASPEN_only,0.5202518272980126,0.5537
Rbpms,ASPEN_only,0.48569013396015565,0.4847
Rcan1,ASPEN_only,0.49647971857726003,0.4729
Rcbtb2,ASPEN_only,0.41909426608168454,0.3717
Reep1,ASPEN_only,0.4474306947937489,0.455
Rel,ASPEN_only,0.44214750905366973,0.4534
Rell1,ASPEN_only,0.2451180940215646,0.2833
Rere,ASPEN_only,0.4555256026817198,0.462
Retreg1,ASPEN_only,0.48303552386683046,0.4768
Rev3l,ASPEN_only,0.45028806321361076,0.4677
Rexo4,ASPEN_only,0.34470179147285546,0.342
Rffl,ASPEN_only,0.3977707589232122,0.4151
Rfx7,ASPEN_only,0.45817333780845587,0.4561
Rgs12,ASPEN_only,0.6333096403534758,0.6423
Rgs7,ASPEN_only,0.7191559055496596,0.7953
Rgs7bp,ASPEN_only,0.43788661288397723,0.4136
Rhobtb2,ASPEN_only,0.6037961947286207,0.6151
Rhot1,ASPEN_only,0.4823735834465625,0.4816
Rhot2,ASPEN_only,0.6144896112400197,0.5786
Rimoc1,ASPEN_only,0.6035057141822421,0.6095
Riok2,ASPEN_only,0.5673960036578106,0.5513
Riok3,ASPEN_only,0.4684868857278734,0.4371
Rit1,ASPEN_only,0.39045589027825833,0.4216
Rnf111,ASPEN_only,0.4685547503294839,0.4878
Rnf122,ASPEN_only,0.42502729134999956,0.4116
Rnf135,ASPEN_only,0.37293016865314926,0.3549
Rnf14,ASPEN_only,0.38962969806908104,0.4274
Rnf157,ASPEN_only,0.8436568229528775,0.7581
Rnf17,ASPEN_only,0.9999970477343347,0.9783
Rnf207,ASPEN_only,0.4767202267460764,0.4696
Rnf24,ASPEN_only,0.375793231723556,0.4226
Rnf6,ASPEN_only,0.44854302040138544,0.4336
Rnh1,ASPEN_only,0.6438004098149165,0.6971
Rora,ASPEN_only,0.5193684818653486,0.5265
Rpl17,ASPEN_only,0.3493283241468634,0.4066
Rpl21,ASPEN_only,0.30809307128877106,0.2962
Rpn2,ASPEN_only,0.4229269544068822,0.413
Rprd2,ASPEN_only,0.5392404806960579,0.5409
Rps8,ASPEN_only,0.432918832456316,0.4257
Rragd,ASPEN_only,0.4014441875917741,0.3755
Rsbn1l,ASPEN_only,0.4815822990039436,0.4707
Rsl1d1,ASPEN_only,0.4233972291977829,0.4539
Rsph3a,ASPEN_only,0.3234297756916287,0.3451
Rtca,ASPEN_only,0.3440811981475585,0.3138
Rtn4ip1,ASPEN_only,0.601983753348664,0.5997
Rttn,ASPEN_only,0.4006374540340172,0.4079
Rubcn,ASPEN_only,0.4575198268381905,0.4569
Rufy1,ASPEN_only,0.5741959548541742,0.5811
Runx1t1,ASPEN_only,0.46194363493199214,0.3996
Rxylt1,ASPEN_only,0.3697085736483571,0.3914
S100a1,ASPEN_only,0.6352517209335092,0.5902
Sacm1l,ASPEN_only,0.45344429619740556,0.4695
Saraf,ASPEN_only,0.5964940818904187,0.5834
Sash1,ASPEN_only,0.4089948706745982,0.445
Sav1,ASPEN_only,0.5908534572074977,0.5466
Sbf2,ASPEN_only,0.4641512664921019,0.4711
Scaf4,ASPEN_only,0.5702695930049321,0.5518
Scamp1,ASPEN_only,0.4592347866190502,0.4579
Scarf1,ASPEN_only,0.453089018309382,0.4654
Scin,ASPEN_only,0.9999966682103156,0.9855
Scrn3,ASPEN_only,0.6479052518503053,0.6194
Scyl2,ASPEN_only,0.39253578427992125,0.4237
Sdcbp,ASPEN_only,0.42372544070889423,0.4513
Sdf2,ASPEN_only,0.6037742683462096,0.6353
Sdhaf3,ASPEN_only,0.4423820087184974,0.4477
Sdhd,ASPEN_only,0.32778164428435197,0.3413
Sec22b,ASPEN_only,0.36473856576849073,0.3439
Sec23a,ASPEN_only,0.5238554756017196,0.5476
Sec62,ASPEN_only,0.47607484536865846,0.4651
Secisbp2l,ASPEN_only,0.45239648300146834,0.4515
Selenoi,ASPEN_only,0.6118467283802242,0.5633
Selenop,ASPEN_only,0.39108444170128176,0.4056
Senp7,ASPEN_only,0.4806580360423211,0.4789
Septin11,ASPEN_only,0.37699747715908455,0.3738
Septin7,ASPEN_only,0.45105778027792964,0.4532
Serbp1,ASPEN_only,0.4259692579416088,0.451
Serf2,ASPEN_only,0.38206714770449834,0.3911
Serinc1,ASPEN_only,0.46098334646038414,0.4478
Serinc3,ASPEN_only,0.45174340160235893,0.4622
Serinc5,ASPEN_only,0.3608308078184277,0.3528
Serpinb6a,ASPEN_only,0.33442136376784914,0.3054
Setd2,ASPEN_only,0.445717496335489,0.4515
Setd3,ASPEN_only,0.5737098646762029,0.5531
Setdb2,ASPEN_only,0.35956705685182455,0.313
Sfmbt1,ASPEN_only,0.4335751363093959,0.4249
Sft2d3,ASPEN_only,0.35790001922125503,0.3488
Sgca,ASPEN_only,0.4106865575858245,0.4081
Sgce,ASPEN_only,0.4692977684727958,0.3359
Sh3gl1,ASPEN_only,0.42086663487113773,0.4452
Sh3pxd2a,ASPEN_only,0.4644403837131425,0.4814
Sh3rf1,ASPEN_only,0.40854115154430415,0.3981
Sik3,ASPEN_only,0.48545078607751063,0.485
Sipa1l2,ASPEN_only,0.46973531316330164,0.4508
Skp1,ASPEN_only,0.4356852742541907,0.4457
Slbp,ASPEN_only,0.3516770883092409,0.3181
Slc16a1,ASPEN_only,0.4576098453610896,0.456
Slc16a7,ASPEN_only,0.3430341803616975,0.2834
Slc25a12,ASPEN_only,0.4666019417892517,0.4765
Slc25a23,ASPEN_only,0.4367783767732174,0.4194
Slc25a34,ASPEN_only,0.5894271418181551,0.5838
Slc25a42,ASPEN_only,0.5891981172509393,0.5803
Slc30a6,ASPEN_only,0.6407474768524826,0.5698
Slc36a2,ASPEN_only,0.9999918251081545,0.9926
Slc49a4,ASPEN_only,0.441707135380962,0.453
Slc4a3,ASPEN_only,0.38160757671809337,0.3884
Slit2,ASPEN_only,0.3854299921995604,0.3925
Sltm,ASPEN_only,0.4736301299312363,0.4794
Smad3,ASPEN_only,0.4069254706588268,0.429
Smap1,ASPEN_only,0.45521685729236616,0.46
Smarcc1,ASPEN_only,0.44202626978797144,0.4566
Smarce1,ASPEN_only,0.415107161695446,0.4137
Smc5,ASPEN_only,0.3828508351537581,0.4383
Smc6,ASPEN_only,0.439978231997619,0.4627
Smim10l1,ASPEN_only,0.5989415487140516,0.5869
Smim14,ASPEN_only,0.4559593032248611,0.4477
Smoc2,ASPEN_only,0.42093948472413034,0.4146
Smurf2,ASPEN_only,0.48328974762687243,0.4666
Snap47,ASPEN_only,0.3437926122668298,0.3865
Snf8,ASPEN_only,0.6501197393431515,0.6184
Snhg8,ASPEN_only,0.7204538052310974,0.6697
Snrnp40,ASPEN_only,0.6144789232612021,0.6086
Snrnp70,ASPEN_only,0.4434722197655525,0.4512
Sntb2,ASPEN_only,0.5878193114574336,0.6114
Snupn,ASPEN_only,0.38063292773551083,0.3501
Snx14,ASPEN_only,0.42941648147461603,0.4275
Snx6,ASPEN_only,0.44877308435375934,0.4493
Socs5,ASPEN_only,0.39962220676391824,0.3986
Sod2,ASPEN_only,0.5894070043494242,0.5614
Sorl1,ASPEN_only,0.2628636482815808,0.1947
Spen,ASPEN_only,0.4804826482090188,0.4727
Spry2,ASPEN_only,0.2749987329608207,0.4022
Spryd7,ASPEN_only,0.3048618171558791,0.3423
Spta1,ASPEN_only,0.5767434207891579,0.5511
Sqstm1,ASPEN_only,0.44707768727623826,0.4828
Srcap,ASPEN_only,0.423793824789667,0.4534
Srek1ip1,ASPEN_only,0.44156142614121685,0.4468
Srl,ASPEN_only,0.48748516550300797,0.4787
Srr,ASPEN_only,0.39100635586584864,0.41
Srrm4,ASPEN_only,0.7263178062422031,0.6884
Srsf2,ASPEN_only,0.49431817491197666,0.4703
Srsf3,ASPEN_only,0.5871643824263031,0.5696
Srsf7,ASPEN_only,0.4775234073933083,0.4433
Ss18l2,ASPEN_only,0.607009387163051,0.587
Ssb,ASPEN_only,0.6429764402959107,0.6116
Ssbp1,ASPEN_only,0.3994090342460588,0.4004
Ssu72,ASPEN_only,0.3897081185170516,0.4183
St3gal2,ASPEN_only,0.3073503610779331,0.4194
St6galnac3,ASPEN_only,0.3081399382007809,0.4199
St7l,ASPEN_only,0.41557076749431404,0.4196
Stam,ASPEN_only,0.5908092854039401,0.6067
Stam2,ASPEN_only,0.4138485799465434,0.4193
Stard9,ASPEN_only,0.3082573196035593,0.1668
Stat5b,ASPEN_only,0.49438796469892915,0.4811
Stc2,ASPEN_only,0.4332226398432169,0.2738
Stk24,ASPEN_only,0.6059857968507536,0.6013
Stn1,ASPEN_only,0.5966081512418462,0.5718
Ston2,ASPEN_only,0.5773228038445571,0.6604
Stox2,ASPEN_only,0.4860353777115121,0.479
Strada,ASPEN_only,0.6305298429039142,0.6027
Stradb,ASPEN_only,0.4885404546547368,0.4421
Stx18,ASPEN_only,0.39367093886015553,0.4294
Stxbp6,ASPEN_only,0.3636440215771932,0.3592
Sucla2,ASPEN_only,0.4474610552764527,0.4424
Sufu,ASPEN_only,0.3465178996937844,0.3841
Sulf1,ASPEN_only,0.31435176042735086,0.4372
Sumf1,ASPEN_only,0.3992264388267882,0.4298
Sun2,ASPEN_only,0.4367440960008948,0.433
Swap70,ASPEN_only,0.4735370167404883,0.4445
Syde2,ASPEN_only,0.45702707971461565,0.4614
Syk,ASPEN_only,0.4224728887365509,0.4097
Syn3,ASPEN_only,0.3814604204839207,0.3452
Syngr1,ASPEN_only,0.3681594276172841,0.3567
Synpo,ASPEN_only,0.45377786397007536,0.4391
Syt12,ASPEN_only,0.4089824224762763,0.3833
Syt7,ASPEN_only,0.3980636800786939,0.4052
Tab1,ASPEN_only,0.40330023704304896,0.4137
Tab2,ASPEN_only,0.4529723930404128,0.4621
Tanc1,ASPEN_only,0.5831367724838508,0.5964
Taok1,ASPEN_only,0.47188971140322167,0.4601
Tasp1,ASPEN_only,0.5517041812273814,0.5506
Tbc1d15,ASPEN_only,0.4268927517902351,0.4494
Tbc1d19,ASPEN_only,0.620887974212054,0.6267
Tbc1d20,ASPEN_only,0.3980416104428618,0.4244
Tbc1d24,ASPEN_only,0.6223465954459992,0.6162
Tbc1d31,ASPEN_only,0.6672252410471832,0.7048
Tbc1d32,ASPEN_only,0.36169813280453256,0.4019
Tcea3,ASPEN_only,0.633105939634104,0.5931
Tcf25,ASPEN_only,0.449389119913163,0.4364
Tdp2,ASPEN_only,0.42182475357101734,0.4409
Tdrd3,ASPEN_only,0.4442980643785601,0.4599
Teddm2,ASPEN_only,0.6167147372225048,0.6451
Tesk2,ASPEN_only,0.38147437923542016,0.3581
Tet3,ASPEN_only,0.5882290464137028,0.5743
Tex2,ASPEN_only,0.5667899091729545,0.599
Tfpi,ASPEN_only,0.44210409943685686,0.4257
Tfrc,ASPEN_only,0.4461085989250571,0.4538
Tgfb2,ASPEN_only,0.5887793364119732,0.62
Tgfbr2,ASPEN_only,0.3871627327610688,0.3856
Thap2,ASPEN_only,0.4667347830503014,0.4827
Thra,ASPEN_only,0.5957134965881848,0.5836
Thrb,ASPEN_only,0.48210126834809186,0.4919
Thumpd3,ASPEN_only,0.41143621598307983,0.4179
Tiam1,ASPEN_only,0.36704132363795683,0.3424
Tlk1,ASPEN_only,0.47155062336840875,0.4685
Tlk2,ASPEN_only,0.4636000992821789,0.4721
Tm6sf1,ASPEN_only,0.30721816087406323,0.3227
Tm9sf2,ASPEN_only,0.4711820772276777,0.4551
Tmcc1,ASPEN_only,0.49197007571543944,0.4862
Tmcc3,ASPEN_only,0.6816355510357787,0.6882
Tmco3,ASPEN_only,0.3881622460763685,0.3955
Tmed1,ASPEN_only,0.382070612182553,0.375
Tmeff1,ASPEN_only,0.6144561104203649,0.5879
Tmem127,ASPEN_only,0.6178259972174894,0.5726
Tmem143,ASPEN_only,0.39599203916554687,0.4109
Tmem165,ASPEN_only,0.3981316498194829,0.413
Tmem168,ASPEN_only,0.44248097865934843,0.4509
Tmem178b,ASPEN_only,0.41158036751275784,0.3656
Tmem182,ASPEN_only,0.4569263958570882,0.4552
Tmem234,ASPEN_only,0.639010081052882,0.6213
Tmem241,ASPEN_only,0.4207432506755108,0.4267
Tmem50b,ASPEN_only,0.41033907026472066,0.39
Tmem71,ASPEN_only,0.6742836968760221,0.7311
Tmpo,ASPEN_only,0.3560331082501537,0.419
Tmt1a,ASPEN_only,0.6476319970081889,0.5878
Tmx4,ASPEN_only,0.3496610025791727,0.3372
Tnip3,ASPEN_only,0.3225735131687327,0.3948
Tnks,ASPEN_only,0.44158179372154416,0.4585
Tnrc6a,ASPEN_only,0.47761768885752987,0.492
Tob2,ASPEN_only,0.46182702332855885,0.47
Togaram1,ASPEN_only,0.6193542321884942,0.5875
Togaram2,ASPEN_only,0.3671579315409857,0.3639
Tomm40,ASPEN_only,0.47172250690739204,0.4677
Tor1aip1,ASPEN_only,0.48672819813251006,0.4807
Tra2b,ASPEN_only,0.46379644140625204,0.4629
Traf3,ASPEN_only,0.4241677490930543,0.4018
Traf3ip2,ASPEN_only,0.32763077358507,0.3605
Trak2,ASPEN_only,0.47971890168200326,0.472
Trappc6b,ASPEN_only,0.58265114688775,0.567
Trim35,ASPEN_only,0.4152962234761871,0.4278
Trim37,ASPEN_only,0.6822984240631353,0.6847
Trim68,ASPEN_only,0.7048247143510148,0.6952
Trip10,ASPEN_only,0.36794784316100554,0.3698
Trmt10a,ASPEN_only,0.6975920090450264,0.7253
Trmt13,ASPEN_only,0.4594695087011574,0.4403
Trmt5,ASPEN_only,0.3789114481579317,0.3707
Trpc1,ASPEN_only,0.4450235792743129,0.4654
Trpc3,ASPEN_only,0.46972283161584105,0.4551
Tsen15,ASPEN_only,0.3606979470064619,0.3958
Ttc27,ASPEN_only,0.4655120265306682,0.4517
Ttc39b,ASPEN_only,0.3975846100650468,0.3984
Ttc39c,ASPEN_only,0.3498952620389075,0.3499
Tti1,ASPEN_only,0.38535271233566337,0.449
Ttll11,ASPEN_only,0.592422525065683,0.5721
Ttll4,ASPEN_only,0.6465842971872063,0.6471
Ttpa,ASPEN_only,0.21208025227355903,0.3354
Tulp3,ASPEN_only,0.6042995899991829,0.5983
Tulp4,ASPEN_only,0.44528659017058114,0.4316
Tut7,ASPEN_only,0.4423667514948345,0.4546
Txlnb,ASPEN_only,0.47643383485460283,0.4763
Txndc12,ASPEN_only,0.4000434187482327,0.4
Txndc16,ASPEN_only,0.5883080739742154,0.62
Tyw1,ASPEN_only,0.33376083010540025,0.3908
Uba3,ASPEN_only,0.44206072367289334,0.4597
Uba5,ASPEN_only,0.5660373471432697,0.5698
Ubap2l,ASPEN_only,0.4934065951096604,0.481
Ube2d3,ASPEN_only,0.4778935008753091,0.4748
Ube2g2,ASPEN_only,0.6805119795467739,0.6401
Ube2k,ASPEN_only,0.46224736575285563,0.4822
Ube2v2,ASPEN_only,0.4759528678231554,0.4642
Ube4b,ASPEN_only,0.4449454531989646,0.4623
Ubr2,ASPEN_only,0.4776370458996939,0.4725
Ubtd2,ASPEN_only,0.7201948351543023,0.6277
Uimc1,ASPEN_only,0.6011718727567807,0.5971
Unc45a,ASPEN_only,0.6279936950014733,0.5949
Uqcc1,ASPEN_only,0.4669510818034074,0.4756
Uri1,ASPEN_only,0.5560431737428085,0.5811
Usf2,ASPEN_only,0.38226306619471684,0.4355
Usf3,ASPEN_only,0.49147316731956986,0.46
Usp12,ASPEN_only,0.39466006687821453,0.4145
Usp14,ASPEN_only,0.4522105172907123,0.4744
Usp33,ASPEN_only,0.6029915241810353,0.5927
Usp34,ASPEN_only,0.4715145179193886,0.4777
Usp37,ASPEN_only,0.4618949634262976,0.4525
Usp6nl,ASPEN_only,0.3907462699941852,0.3645
Usp7,ASPEN_only,0.4639041824011302,0.4565
Vav3,ASPEN_only,0.4390991277697958,0.4109
Vcl,ASPEN_only,0.4800426218483104,0.4816
Vdac2,ASPEN_only,0.4691411568852536,0.4645
Vegfb,ASPEN_only,0.5718460447662519,0.5448
Vkorc1l1,ASPEN_only,0.4421638906762793,0.4534
Vps13a,ASPEN_only,0.47275458275139015,0.472
Vps13b,ASPEN_only,0.48524804872728333,0.478
Vps26a,ASPEN_only,0.5799909189978545,0.5446
Vps37b,ASPEN_only,0.7314282421832253,0.6759
Vwa5a,ASPEN_only,0.35836907746998503,0.418
Wac,ASPEN_only,0.48811715288562857,0.4898
Wbp1l,ASPEN_only,0.42647662173044143,0.441
Wdfy1,ASPEN_only,0.38864190253321546,0.3969
Wdfy3,ASPEN_only,0.4794963611281019,0.4801
Wdpcp,ASPEN_only,0.570033344734817,0.5674
Wdr11,ASPEN_only,0.39534553714041937,0.4212
Wdr37,ASPEN_only,0.44904322066554997,0.4714
Wee1,ASPEN_only,0.45502512892920993,0.4246
Whamm,ASPEN_only,0.41579521508907386,0.4199
Wipf2,ASPEN_only,0.44465524217502295,0.4411
Wipf3,ASPEN_only,0.47246977310302907,0.4734
Wipi1,ASPEN_only,0.4554907972057806,0.4511
Wnk1,ASPEN_only,0.4682679950215141,0.4893
Wnk2,ASPEN_only,0.4750495513058885,0.4612
Wwp1,ASPEN_only,0.47099796839581154,0.4551
Wwtr1,ASPEN_only,0.4435327048225832,0.4501
Xkr6,ASPEN_only,0.6593868831321592,0.6362
Xpnpep1,ASPEN_only,0.6269112071923221,0.6185
Xpo4,ASPEN_only,0.5598749346870913,0.5482
Xrn2,ASPEN_only,0.47009502424949534,0.482
Ybx3,ASPEN_only,0.38435283472956117,0.4284
Yeats2,ASPEN_only,0.607637308200718,0.5546
Yipf4,ASPEN_only,0.6207134115243748,0.5897
Ythdc2,ASPEN_only,0.45627175019726446,0.4561
Ythdf2,ASPEN_only,0.4086219203717526,0.437
Ythdf3,ASPEN_only,0.46029051703233015,0.4721
Ywhag,ASPEN_only,0.47360908772568727,0.4894
Ywhaq,ASPEN_only,0.42460273190461667,0.4279
Ywhaz,ASPEN_only,0.4674391066754849,0.4608
Zbtb20,ASPEN_only,0.9999984222284131,0.9982
Zbtb7c,ASPEN_only,0.2983668759080473,0.2928
Zc3h6,ASPEN_only,0.42146008886658604,0.4325
Zcchc4,ASPEN_only,0.6014311846492231,0.6247
Zcchc9,ASPEN_only,0.6364681362821264,0.6363
Zcrb1,ASPEN_only,0.6860840914688927,0.623
Zdhhc13,ASPEN_only,0.36578484790116417,0.3864
Zfp106,ASPEN_only,0.4548487699529492,0.4585
Zfp112,ASPEN_only,0.6130261377058619,0.5697
Zfp146,ASPEN_only,0.35053172347021705,0.3758
Zfp251,ASPEN_only,0.4220308474824332,0.4268
Zfp260,ASPEN_only,0.49855292855605116,0.4684
Zfp282,ASPEN_only,0.37043997838869963,0.3988
Zfp292,ASPEN_only,0.4137630219987509,0.4253
Zfp30,ASPEN_only,0.6944884304612043,0.6419
Zfp317,ASPEN_only,0.606960277423199,0.6037
Zfp329,ASPEN_only,0.6267499524364704,0.644
Zfp36l1,ASPEN_only,0.3848042246690317,0.374
Zfp398,ASPEN_only,0.5871328200262885,0.6018
Zfp410,ASPEN_only,0.5794649228816742,0.5613
Zfp442,ASPEN_only,0.3727323639595919,0.3382
Zfp605,ASPEN_only,0.29604483257190145,0.296
Zfp612,ASPEN_only,0.548760509634685,0.5418
Zfp639,ASPEN_only,0.4316049666237471,0.42
Zfp655,ASPEN_only,0.428047814880986,0.447
Zfp706,ASPEN_only,0.3010026952680391,0.3556
Zfp729a,ASPEN_only,0.3423907343872958,0.3197
Zfp738,ASPEN_only,0.6549675762026086,0.6672
Zfp787,ASPEN_only,0.4113967956533919,0.4204
Zfp788,ASPEN_only,0.2519670798473287,0.3093
Zfp790,ASPEN_only,0.6651576900401729,0.6691
Zfp869,ASPEN_only,0.5796095149594006,0.544
Zfp91,ASPEN_only,0.4409313800597708,0.4476
Zfp976,ASPEN_only,0.4147948460200806,0.3755
Zfyve27,ASPEN_only,0.3429791614694322,0.3115
Zhx2,ASPEN_only,0.4804374954318837,0.4856
Znrf3,ASPEN_only,0.45786880791738,0.4524
Zranb1,ASPEN_only,0.46217305868644853,0.4578
Zscan22,ASPEN_only,0.5895922035896861,0.664
Zswim7,ASPEN_only,0.6388815935961477,0.6172
Zswim8,ASPEN_only,0.6618093839356087,0.6542
Zw10,ASPEN_only,0.6098727448006714,0.6484
Gpkow,ASPEN_only,0.35205369168830775,0.3442
Otud5,ASPEN_only,0.40432084276099695,0.3957
Bcor,ASPEN_only,0.42457911563732786,0.4242
Med14,ASPEN_only,0.42667025509661305,0.4186
Cask,ASPEN_only,0.4483962335578068,0.4197
Gm14636,ASPEN_only,0.36875517159322396,0.3301
Lamp2,ASPEN_only,0.4627518659262719,0.4365
Stag2,ASPEN_only,0.39846442088479084,0.4144
Aifm1,ASPEN_only,0.38050654651450466,0.356
Phf6,ASPEN_only,0.3598965744192805,0.3505
Fhl1,ASPEN_only,0.5041343908328281,0.5348
Arhgef6,ASPEN_only,0.4654452232265522,0.4472
Fgf13,ASPEN_only,0.5050784756289759,0.4226
Atp11c,ASPEN_only,0.49025219180918606,0.4549
Fmr1,ASPEN_only,0.4578583320113566,0.4252
Mtmr1,ASPEN_only,0.372173085668874,0.3757
Brcc3,ASPEN_only,0.3604495788140417,0.374
Pls3,ASPEN_only,0.44759573111097783,0.4325
Tbl1x,ASPEN_only,0.48689839338617624,0.4558
Pola1,ASPEN_only,0.4131953993935482,0.4297
Zfx,ASPEN_only,0.39448131246409057,0.4018
Klhl15,ASPEN_only,0.40376189829014164,0.3905
Apoo,ASPEN_only,0.4624079621185367,0.4453
Las1l,ASPEN_only,0.4116587724744589,0.3774
Ogt,ASPEN_only,0.4590015708939409,0.4337
Tsix,ASPEN_only,0.5874946414204771,0.6515
Abcb7,ASPEN_only,0.47325937182161215,0.4465
Cox7b,ASPEN_only,0.5045778065751615,0.4763
Brwd3,ASPEN_only,0.44427185146678916,0.3948
2810403D21Rik,ASPEN_only,0.47030008707908405,0.4391
Chm,ASPEN_only,0.36922055372405055,0.334
Diaph2,ASPEN_only,0.4475190931237035,0.4425
Tsc22d3,ASPEN_only,0.4309890592063227,0.418
Acsl4,ASPEN_only,0.41102591896988216,0.3465
Alg13,ASPEN_only,0.37746846222347097,0.3439
Tmem29,ASPEN_only,0.4284580265055551,0.405
Pfkfb1,ASPEN_only,0.45990122209864687,0.4142
Huwe1,ASPEN_only,0.4636111433161521,0.4472
Kantr,ASPEN_only,0.39267306234147603,0.3287
Shroom2,ASPEN_only,0.40448771216390794,0.3794
Smpx,ASPEN_only,0.45987929228443264,0.4644
Sh3kbp1,ASPEN_only,0.41417420054162607,0.4105
Cdkl5,ASPEN_only,0.40924834756683826,0.4181
Rai2,ASPEN_only,0.48574138189050925,0.4467
Txlng,ASPEN_only,0.47122121430901165,0.4416
Pir,ASPEN_only,0.4079152765362106,0.434
