gene,bb_mu,padj_mean,padj_intercept,glm_mu,asp_sig,glm_sig,group,p_sex,padj_sex
Spryd7,0.3423,0.00266093960922251,0.184557009365464,0.304861817155879,TRUE,FALSE,ASPEN_only,0.317593787508388,0.999993910040895
Spta1,0.5511,0.0343074043208716,0.581217062618971,0.576743420789158,TRUE,FALSE,ASPEN_only,0.94907873236044,0.999993910040895
Sptan1,0.5963,0.159726717665027,7.17437457274701e-05,0.591525086343023,FALSE,TRUE,GLM_only,0.300229061445289,0.999993910040895
Sqstm1,0.4828,0.0943927639340607,0.387264930418038,0.447077687276238,TRUE,FALSE,ASPEN_only,0.641707769239045,0.999993910040895
Srcap,0.4534,0.0166403314859005,0.581217062618971,0.423793824789667,TRUE,FALSE,ASPEN_only,0.71014338253178,0.999993910040895
Srek1ip1,0.4468,0.0940844138561819,0.745578942948458,0.441561426141217,TRUE,FALSE,ASPEN_only,0.541281308547718,0.999993910040895
Sri,0.273,3.84162537214005e-12,0.000600906430949739,0.257251994079721,TRUE,TRUE,Overlap,0.894010117127443,0.999993910040895
Srl,0.4787,0.0216174451995841,0.857037509475322,0.487485165503008,TRUE,FALSE,ASPEN_only,0.822801245022896,0.999993910040895
Srp54a,0.2216,2.26657838579568e-12,0.00015406741228519,0.224547780860769,TRUE,TRUE,Overlap,0.921157087106116,0.999993910040895
Srpk2,0.7093,1.43985145300592e-33,2.50645929343264e-13,0.690058542802892,TRUE,TRUE,Overlap,0.965691462413006,0.999993910040895
Srr,0.41,1.817182389275e-07,0.138732797010017,0.391006355865849,TRUE,FALSE,ASPEN_only,0.795731188876344,0.999993910040895
Srrm4,0.6884,0.000763003935779924,0.225633052657552,0.726317806242203,TRUE,FALSE,ASPEN_only,0.548155176715862,0.999993910040895
Srsf2,0.4703,0.0138818929899038,0.969452216061067,0.494318174911977,TRUE,FALSE,ASPEN_only,0.747232154788061,0.999993910040895
Srsf3,0.5696,0.0339542209899483,0.145150909712427,0.587164382426303,TRUE,FALSE,ASPEN_only,0.87412142219523,0.999993910040895
Srsf7,0.4433,0.0319834324847113,0.933494082616112,0.477523407393308,TRUE,FALSE,ASPEN_only,0.866611136925828,0.999993910040895
Ss18l2,0.587,0.0276498383067963,0.505192602013157,0.607009387163051,TRUE,FALSE,ASPEN_only,0.98733215896154,0.999993910040895
Ssb,0.6116,0.0142688250524392,0.387264930418038,0.642976440295911,TRUE,FALSE,ASPEN_only,0.976511765504976,0.999993910040895
Ssbp1,0.4004,2.04011858169901e-05,0.23722209300355,0.399409034246059,TRUE,FALSE,ASPEN_only,0.651023357604459,0.999993910040895
Ssbp2,0.5883,0.00394732546815224,1.23523326212688e-07,0.588338621344231,TRUE,TRUE,Overlap,0.000195532042811274,0.0150851847281526
Ssh2,0.4705,5.0143498389314e-08,0.0186164087107522,0.454069551959875,TRUE,TRUE,Overlap,0.245772915795311,0.999993910040895
Ssr1,0.3876,2.96768715446487e-07,0.0982954798453686,0.374940623332737,TRUE,TRUE,Overlap,0.976736007183057,0.999993910040895
Ssu72,0.4183,0.000764333472193328,0.334698343666507,0.389708118517052,TRUE,FALSE,ASPEN_only,0.935590909857624,0.999993910040895
St3gal2,0.4194,0.067785158595972,0.26130686455911,0.307350361077933,TRUE,FALSE,ASPEN_only,0.606203690253288,0.999993910040895
St3gal3,0.4577,4.49773446175581e-08,0.0585406541109989,0.449000564469492,TRUE,TRUE,Overlap,0.467734761998493,0.999993910040895
St3gal5,0.6487,1.35212813455142e-07,0.0389555406168056,0.694322913049708,TRUE,TRUE,Overlap,0.573109118218404,0.999993910040895
St3gal6,0.3001,2.61073884952985e-31,1.39245281365981e-05,0.267981866395703,TRUE,TRUE,Overlap,0.103604232567172,0.999993910040895
St6galnac3,0.4199,0.00875288379960152,0.355070953108622,0.308139938200781,TRUE,FALSE,ASPEN_only,0.565347032864367,0.999993910040895
St7l,0.4196,2.33698087647303e-06,0.117350807144898,0.415570767494314,TRUE,FALSE,ASPEN_only,0.822541481309669,0.999993910040895
Stag2,0.4144,0.00397700954774228,0.368291237725415,0.398464420884791,TRUE,FALSE,ASPEN_only,0.169932039801425,0.999993910040895
Stam,0.6067,0.00272586809501263,0.557466282702738,0.59080928540394,TRUE,FALSE,ASPEN_only,0.359020005637954,0.999993910040895
Stam2,0.4193,0.0658664360338568,0.724146658040108,0.413848579946543,TRUE,FALSE,ASPEN_only,0.840229533417228,0.999993910040895
Stard13,0.6522,1.39648539206819e-34,3.02738776000543e-17,0.639215921000703,TRUE,TRUE,Overlap,0.611061946644326,0.999993910040895
Stard9,0.1668,2.8339196659463e-07,0.222643322535495,0.308257319603559,TRUE,FALSE,ASPEN_only,0.61388150620388,0.999993910040895
Stat5b,0.4811,0.0653905908820052,0.95343571126311,0.494387964698929,TRUE,FALSE,ASPEN_only,0.74708043343794,0.999993910040895
Stc2,0.2738,0.000367596600381357,0.892864799349548,0.433222639843217,TRUE,FALSE,ASPEN_only,0.405598523607464,0.999993910040895
Stk24,0.6013,0.0465256132012354,0.241642205492033,0.605985796850754,TRUE,FALSE,ASPEN_only,0.787748728895347,0.999993910040895
Stk39,0.562,0.099767583261029,0.000375701313324476,0.569370573451641,TRUE,TRUE,Overlap,0.049705862313993,0.999993910040895
Stn1,0.5718,0.0714421549607985,0.287424596193577,0.596608151241846,TRUE,FALSE,ASPEN_only,0.933089279356669,0.999993910040895
Ston2,0.6604,0.0219843162959863,0.670019215697917,0.577322803844557,TRUE,FALSE,ASPEN_only,0.644085318234775,0.999993910040895
Stox2,0.479,0.0401633107910458,0.772682812390388,0.486035377711512,TRUE,FALSE,ASPEN_only,0.595534396909421,0.999993910040895
Strada,0.6027,0.0853678942954171,0.397709034824199,0.630529842903914,TRUE,FALSE,ASPEN_only,0.771721764272545,0.999993910040895
Stradb,0.4421,0.0588879082895248,0.969452216061067,0.488540454654737,TRUE,FALSE,ASPEN_only,0.767892879228427,0.999993910040895
Strap,0.3803,0.00253670762352035,0.0779435658872192,0.303126186119539,TRUE,TRUE,Overlap,0.881749375882297,0.999993910040895
Strip2,0.6765,5.28754497270802e-20,1.76893887058095e-08,0.692811272259901,TRUE,TRUE,Overlap,0.135731974162789,0.999993910040895
Strit1,0.2496,1.53045748363143e-16,0.0393747609170345,0.280610349636288,TRUE,TRUE,Overlap,0.630143477109954,0.999993910040895
Strn,0.6486,7.92664420325398e-09,0.0158330036970799,0.605904889666061,TRUE,TRUE,Overlap,0.448210856502992,0.999993910040895
Strn3,0.5701,0.000346280074681333,0.000352883654255985,0.563486830353856,TRUE,TRUE,Overlap,0.470507440215393,0.999993910040895
Stx18,0.4294,0.0100857821984368,0.30242726362369,0.393670938860156,TRUE,FALSE,ASPEN_only,0.525655066297031,0.999993910040895
Stxbp6,0.3592,0.0170607535873454,0.406498702587253,0.363644021577193,TRUE,FALSE,ASPEN_only,0.325421369879052,0.999993910040895
Styxl2,0.3719,9.45305334944785e-13,0.000138405271347686,0.376079518856833,TRUE,TRUE,Overlap,0.0796486303022037,0.999993910040895
Sucla2,0.4424,3.12179482684352e-08,0.282476609603945,0.447461055276453,TRUE,FALSE,ASPEN_only,0.744434594585016,0.999993910040895
Sufu,0.3841,0.000240504487914316,0.124821804574267,0.346517899693784,TRUE,FALSE,ASPEN_only,0.709964320265586,0.999993910040895
Sulf1,0.4372,0.0875364403136252,0.636060781452549,0.314351760427351,TRUE,FALSE,ASPEN_only,0.517655444152378,0.999993910040895
Sumf1,0.4298,0.03596418234977,0.613092905115366,0.399226438826788,TRUE,FALSE,ASPEN_only,0.646537341227506,0.999993910040895
Sun2,0.433,0.0113203566573781,0.612967490546267,0.436744096000895,TRUE,FALSE,ASPEN_only,0.385684533952469,0.999993910040895
Susd6,0.6269,0.00124439986094429,0.000185792083580559,0.626824570484632,TRUE,TRUE,Overlap,0.180461038813794,0.999993910040895
Svil,0.349,2.96174004301411e-109,1.84930275778968e-39,0.349228099524821,TRUE,TRUE,Overlap,0.275533115386324,0.999993910040895
Swap70,0.4445,0.0702787875482393,0.954050315390397,0.473537016740488,TRUE,FALSE,ASPEN_only,0.646343884296282,0.999993910040895
Sycp2,0.1076,1.79606023215421e-31,3.01938672255474e-13,0.093303363246079,TRUE,TRUE,Overlap,0.642006468471978,0.999993910040895
Syde2,0.4614,0.0215639127271243,0.59143579233672,0.457027079714616,TRUE,FALSE,ASPEN_only,0.603271311875556,0.999993910040895
Syk,0.4097,6.34013458321924e-07,0.138297414996619,0.422472888736551,TRUE,FALSE,ASPEN_only,0.37691425419995,0.999993910040895
Syn3,0.3452,0.0108481573645912,0.443529256535127,0.381460420483921,TRUE,FALSE,ASPEN_only,0.675901512022915,0.999993910040895
Sync,0.7614,6.12166036037469e-12,0.00127789612439034,0.756393123462735,TRUE,TRUE,Overlap,0.219861832679779,0.999993910040895
Syndig1,0.9065,0.0021318834238769,3.03926887403727e-21,0.928305853718965,TRUE,TRUE,Overlap,2.55296194687095e-11,8.15975266066563e-09
Syngr1,0.3567,3.50765576390483e-05,0.416027334370785,0.368159427617284,TRUE,FALSE,ASPEN_only,0.978857777933523,0.999993910040895
Synj2,0.3685,3.30451917554453e-20,1.74450376578233e-06,0.35880257374459,TRUE,TRUE,Overlap,0.0783191749250094,0.999993910040895
Synpo,0.4391,2.66753119584816e-08,0.266068022827824,0.453777863970075,TRUE,FALSE,ASPEN_only,0.91803240442751,0.999993910040895
Synpo2,0.4583,1.09914699231052e-16,2.31035841374876e-07,0.45397621982844,TRUE,TRUE,Overlap,0.160032413186437,0.999993910040895
Syt12,0.3833,0.0312255953792465,0.52241984084263,0.408982422476276,TRUE,FALSE,ASPEN_only,0.700422006648515,0.999993910040895
Syt7,0.4052,2.29847805771137e-05,0.117432794226887,0.398063680078694,TRUE,FALSE,ASPEN_only,0.545352010571362,0.999993910040895
Tab1,0.4137,0.00235145210212142,0.398711544075588,0.403300237043049,TRUE,FALSE,ASPEN_only,0.943154651772641,0.999993910040895
Tab2,0.4621,0.0090892941656429,0.62560914666015,0.452972393040413,TRUE,FALSE,ASPEN_only,0.833629098239572,0.999993910040895
Tacc1,0.2891,4.82707178540766e-60,3.04440586390155e-12,0.297496793951818,TRUE,TRUE,Overlap,0.788242374975549,0.999993910040895
Tacc2,0.6359,1.38505704182197e-99,5.19815066855715e-50,0.643787597182561,TRUE,TRUE,Overlap,0.0154055368990127,0.522232139728147
Tanc1,0.5964,0.000989817085961912,0.233019224467702,0.583136772483851,TRUE,FALSE,ASPEN_only,0.623660102268625,0.999993910040895
Tanc2,0.3731,8.59679309298925e-11,0.0422126195080653,0.366437216349869,TRUE,TRUE,Overlap,0.256577328361416,0.999993910040895
Tank,0.5995,4.58065410669326e-05,0.0676222897668971,0.60319519056766,TRUE,TRUE,Overlap,0.483589073500319,0.999993910040895
Taok1,0.4601,0.00517556055788835,0.788347577347882,0.471889711403222,TRUE,FALSE,ASPEN_only,0.589367104475169,0.999993910040895
Tasp1,0.5506,0.00691459221641456,0.585258359658444,0.551704181227381,TRUE,FALSE,ASPEN_only,0.322945221082206,0.999993910040895
Tax1bp1,0.4081,5.21797868871192e-12,0.00889001905381778,0.394972025503519,TRUE,TRUE,Overlap,0.713338852069746,0.999993910040895
Tbc1d15,0.4494,0.00650333664898413,0.435520968658594,0.426892751790235,TRUE,FALSE,ASPEN_only,0.933214631049224,0.999993910040895
Tbc1d16,0.5999,0.000471354364881001,0.0922644756367698,0.607729255355172,TRUE,TRUE,Overlap,0.372433219044319,0.999993910040895
Tbc1d19,0.6267,0.00891729521270076,0.325717061725674,0.620887974212054,TRUE,FALSE,ASPEN_only,0.409553010187181,0.999993910040895
Tbc1d20,0.4244,0.0038105227744273,0.45506760289981,0.398041610442862,TRUE,FALSE,ASPEN_only,0.795815048266448,0.999993910040895
Tbc1d22bos,0.4102,0.666418784656425,0.000516594547453883,0.39190040170981,FALSE,TRUE,GLM_only,0.000232897007746132,0.0175640979324948
Tbc1d24,0.6162,0.000606585067107773,0.161256309668222,0.622346595445999,TRUE,FALSE,ASPEN_only,0.283475020149861,0.999993910040895
Tbc1d31,0.7048,0.0023274524557784,0.381596327618378,0.667225241047183,TRUE,FALSE,ASPEN_only,0.733380941985168,0.999993910040895
Tbc1d32,0.4019,0.000850077523573721,0.117978782940343,0.361698132804533,TRUE,FALSE,ASPEN_only,0.137208741953865,0.999993910040895
Tbc1d4,0.5974,4.51607266537734e-33,3.88949418187918e-16,0.617812883198119,TRUE,TRUE,Overlap,0.663719985956044,0.999993910040895
Tbc1d8b,0.3494,0.0209638875095167,0.00207414440455423,0.346952920177878,TRUE,TRUE,Overlap,0.0102715726247647,0.383015530319006
Tbc1d9b,0.6828,1.61986757933604e-09,0.027367308752018,0.666745402233401,TRUE,TRUE,Overlap,0.705818077893102,0.999993910040895
Tbl1x,0.4558,0.0106789961057361,0.916769569829936,0.486898393386176,TRUE,FALSE,ASPEN_only,7.95476500703948e-09,1.90687081168746e-06
Tbx18,0.2762,0.00536319427513343,0.0376974075731003,0.318254359987236,TRUE,TRUE,Overlap,0.322022812631587,0.999993910040895
Tcea3,0.5931,0.0866929721144723,0.201888736564321,0.633105939634104,TRUE,FALSE,ASPEN_only,0.505845982656047,0.999993910040895
Tcf25,0.4364,3.36056988954301e-05,0.401539351038354,0.449389119913163,TRUE,FALSE,ASPEN_only,0.464776500103518,0.999993910040895
Tcf4,0.5804,0.298018212862557,0.060806071749692,0.572859206327119,FALSE,TRUE,GLM_only,0.231107464678874,0.999993910040895
Tcf7l2,0.5805,1,0.00306276030276877,0.576196088111485,FALSE,TRUE,GLM_only,0.40863537315927,0.999993910040895
Tcn2,0.6688,1.50104624524647e-05,0.0984064676958136,0.6628017482062,TRUE,TRUE,Overlap,0.601509665003539,0.999993910040895
Tcp11l2,0.4368,1.00064159766947e-13,0.0721484847874229,0.436044507754352,TRUE,TRUE,Overlap,0.146569645956026,0.999993910040895
Tdp2,0.4409,0.0255335491308714,0.653685697254404,0.421824753571017,TRUE,FALSE,ASPEN_only,0.633157977759142,0.999993910040895
Tdrd3,0.4599,0.000191525446337499,0.355070953108622,0.44429806437856,TRUE,FALSE,ASPEN_only,0.926835431839949,0.999993910040895
Tead1,0.4132,3.74373943363336e-35,5.78893768568486e-12,0.414444170039037,TRUE,TRUE,Overlap,0.0194567480297676,0.619749665279403
Tec,0.5964,1,0.0440596546941703,0.598906094493215,FALSE,TRUE,GLM_only,0.626314579051329,0.999993910040895
Tecrl,0.3963,7.55971091339352e-50,7.69910775616914e-17,0.398286407288041,TRUE,TRUE,Overlap,0.181561527373318,0.999993910040895
Teddm2,0.6451,0.0190519323423884,0.613074421109349,0.616714737222505,TRUE,FALSE,ASPEN_only,0.034581153964418,0.889305384709479
Tent5a,0.3198,3.23502908036716e-20,5.48535694902619e-07,0.332665133347791,TRUE,TRUE,Overlap,0.0275806748749371,0.794512831590462
Tesc,0.2631,4.21652284710228e-17,7.14225462557624e-05,0.264705950693124,TRUE,TRUE,Overlap,0.898310930889877,0.999993910040895
Tesk2,0.3581,2.49249075683085e-06,0.153821334857216,0.38147437923542,TRUE,FALSE,ASPEN_only,0.520330099649209,0.999993910040895
Tet1,0.2402,1.32359037693725e-06,0.0440596546941703,0.201880008862103,TRUE,TRUE,Overlap,0.559082077863826,0.999993910040895
Tet2,0.5672,1,0.0219853044665371,0.577105047996776,FALSE,TRUE,GLM_only,0.959661232211595,0.999993910040895
Tet3,0.5743,0.000301772658568009,0.522065054080372,0.588229046413703,TRUE,FALSE,ASPEN_only,0.360984475849234,0.999993910040895
Tex2,0.599,0.028071656069089,0.689226624204763,0.566789909172955,TRUE,FALSE,ASPEN_only,0.700458908558575,0.999993910040895
Tfpi,0.4257,0.0974175070897404,0.780437975853273,0.442104099436857,TRUE,FALSE,ASPEN_only,0.968732452317782,0.999993910040895
Tfrc,0.4538,0.0182701046093464,0.491448244958587,0.446108598925057,TRUE,FALSE,ASPEN_only,0.508057263744618,0.999993910040895
Tgfb2,0.62,0.00308969095939755,0.406498702587253,0.588779336411973,TRUE,FALSE,ASPEN_only,0.925223028606868,0.999993910040895
Tgfbr2,0.3856,0.0322363256550754,0.579909624344442,0.387162732761069,TRUE,FALSE,ASPEN_only,0.815044814789786,0.999993910040895
Tgfbr3,0.5914,1.46316133675659e-11,0.00160983944830857,0.601524311532553,TRUE,TRUE,Overlap,0.954969575924566,0.999993910040895
Tgm2,0.4115,4.0097391189064e-12,0.00242424756608018,0.403634044390972,TRUE,TRUE,Overlap,0.355568225382318,0.999993910040895
Thap2,0.4827,0.0719076937493418,0.773398745602742,0.466734783050301,TRUE,FALSE,ASPEN_only,0.30617476289578,0.999993910040895
Thap3,0.3859,1.72321964808891e-07,0.0163644525224328,0.335932278972731,TRUE,TRUE,Overlap,0.686029453696526,0.999993910040895
Them7,0.1146,5.70698958261259e-07,4.91481290094701e-30,0.085643557396185,TRUE,TRUE,Overlap,1.63884560412033e-06,0.000239128949888166
Thoc2,0.3094,0.170197877357558,0.000386525340214585,0.301284961248013,FALSE,TRUE,GLM_only,3.08700319052709e-05,0.00323749459606529
Thra,0.5836,0.00695439607808985,0.716959288221238,0.595713496588185,TRUE,FALSE,ASPEN_only,0.860724006008686,0.999993910040895
Thrb,0.4919,0.0679836160865571,0.755599385700061,0.482101268348092,TRUE,FALSE,ASPEN_only,0.935095298364431,0.999993910040895
Thsd4,0.8303,4.31524109292896e-09,0.0331164622929766,0.849127886532932,TRUE,TRUE,Overlap,0.56225609600218,0.999993910040895
Thsd7a,0.0933,1.66880539388552e-308,4.61530783743113e-53,0.116702941793003,TRUE,TRUE,Overlap,0.0161621917828652,0.537032827953423
Thumpd3,0.4179,0.0521685106613168,0.581217062618971,0.41143621598308,TRUE,FALSE,ASPEN_only,0.770689098469231,0.999993910040895
Tiam1,0.3424,0.00737758033137053,0.196596242626605,0.367041323637957,TRUE,FALSE,ASPEN_only,0.949499245817438,0.999993910040895
Tiam2,0.678,0.00087265869750754,0.0322686819674319,0.654950295621292,TRUE,TRUE,Overlap,0.925849265501693,0.999993910040895
Ticam1,0.6573,0.00281672402721046,0.0829072456435324,0.693716219779985,TRUE,TRUE,Overlap,0.446145138130071,0.999993910040895
Tigd2,0.3284,0.000569007153297671,0.0984064676958136,0.312952102545781,TRUE,TRUE,Overlap,0.784211315207293,0.999993910040895
Timp3,0.1455,5.34116388985837e-74,1.99539510974715e-07,0.196368600989854,TRUE,TRUE,Overlap,0.647147922206096,0.999993910040895
Tkt,0.6916,1.36520003741821e-08,0.0123250159214078,0.691415573176059,TRUE,TRUE,Overlap,0.81027676957686,0.999993910040895
Tlk1,0.4685,0.00987378515495198,0.769292919441929,0.471550623368409,TRUE,FALSE,ASPEN_only,0.930341634069172,0.999993910040895
Tlk2,0.4721,0.00772852070304741,0.667063940417449,0.463600099282179,TRUE,FALSE,ASPEN_only,0.972307352265905,0.999993910040895
Tln2,0.3531,5.56482506686167e-07,0.0421562425420196,0.35740051943231,TRUE,TRUE,Overlap,0.929807252420577,0.999993910040895
Tlr4,0.3869,5.5441605577744e-35,1.2609051045744e-11,0.394740149117047,TRUE,TRUE,Overlap,0.198362081557717,0.999993910040895
Tm6sf1,0.3227,0.0312974116383368,0.478453424212686,0.307218160874063,TRUE,FALSE,ASPEN_only,0.657046509776177,0.999993910040895
Tm9sf2,0.4551,0.0189884118565341,0.77478477666902,0.471182077227678,TRUE,FALSE,ASPEN_only,0.350720360686847,0.999993910040895
Tmcc1,0.4862,0.0627145329101475,0.927428417005607,0.491970075715439,TRUE,FALSE,ASPEN_only,0.466773336583587,0.999993910040895
Tmcc3,0.6882,0.0137025171525841,0.175801189436919,0.681635551035779,TRUE,FALSE,ASPEN_only,0.274014276059565,0.999993910040895
Tmco3,0.3955,0.00594764275059587,0.394251319845979,0.388162246076369,TRUE,FALSE,ASPEN_only,0.840559164620613,0.999993910040895
Tmed1,0.375,0.00718427007555596,0.496849407170467,0.382070612182553,TRUE,FALSE,ASPEN_only,0.248611989145797,0.999993910040895
Tmeff1,0.5879,0.0884721653539718,0.221415408809652,0.614456110420365,TRUE,FALSE,ASPEN_only,0.639928040342187,0.999993910040895
Tmem116,0.3557,6.0172639407175e-14,0.000435304750405975,0.35131656789226,TRUE,TRUE,Overlap,0.336276971134088,0.999993910040895
Tmem127,0.5726,0.0978796195324733,0.338633593270463,0.617825997217489,TRUE,FALSE,ASPEN_only,0.791562784995504,0.999993910040895
Tmem131l,0.5833,0.17783564431318,0.0533189645064721,0.585975901624414,FALSE,TRUE,GLM_only,0.939883300034935,0.999993910040895
Tmem143,0.4109,0.0732463923096223,0.595266281286598,0.395992039165547,TRUE,FALSE,ASPEN_only,0.723402110791731,0.999993910040895
Tmem144,0.9302,1.86468388839542e-122,2.99499018392294e-34,0.9298731952941,TRUE,TRUE,Overlap,0.533158581982964,0.999993910040895
Tmem164,0.6448,3.59744940830069e-05,0.0115356667163912,0.681896127419875,TRUE,TRUE,Overlap,0.050051010150876,0.999993910040895
Tmem165,0.413,0.00270150959448987,0.581320453236208,0.398131649819483,TRUE,FALSE,ASPEN_only,0.748447709677801,0.999993910040895
Tmem168,0.4509,0.0451958336359427,0.735284890434573,0.442480978659348,TRUE,FALSE,ASPEN_only,0.908741690181916,0.999993910040895
Tmem178b,0.3656,1.1899096981512e-05,0.433387859368404,0.411580367512758,TRUE,FALSE,ASPEN_only,0.201743251024951,0.999993910040895
Tmem182,0.4552,6.19488516412695e-05,0.4462834394801,0.456926395857088,TRUE,FALSE,ASPEN_only,0.671227267054469,0.999993910040895
Tmem234,0.6213,0.00012245165686351,0.219489593818903,0.639010081052882,TRUE,FALSE,ASPEN_only,0.851407432279409,0.999993910040895
Tmem241,0.4267,0.0370623306467811,0.581320453236208,0.420743250675511,TRUE,FALSE,ASPEN_only,0.620108735599808,0.999993910040895
Tmem243,0.879,1.09868924016552e-18,0.00113959735205497,0.878895940206807,TRUE,TRUE,Overlap,0.569601065323853,0.999993910040895
Tmem245,0.4159,1.49052953493962e-34,7.03967186403765e-16,0.394361353072212,TRUE,TRUE,Overlap,0.226279677944156,0.999993910040895
Tmem29,0.405,0.0388255558935009,0.651978389916578,0.428458026505555,TRUE,FALSE,ASPEN_only,0.245823416208355,0.999993910040895
Tmem38b,0.6831,3.64919704518362e-05,0.0828066603063556,0.692766816964103,TRUE,TRUE,Overlap,0.755814936440137,0.999993910040895
Tmem47,0.1933,5.91911677338451e-12,0.000940027852440119,0.216938560685633,TRUE,TRUE,Overlap,0.0135659230979008,0.474904000468179
Tmem50b,0.39,0.0952938218089648,0.745578942948458,0.410339070264721,TRUE,FALSE,ASPEN_only,0.711273784045348,0.999993910040895
Tmem53,0.3249,4.95890387568459e-08,0.0291199202329951,0.319632819134767,TRUE,TRUE,Overlap,0.959446386498061,0.999993910040895
Tmem65,0.4348,1.77069174834587e-15,3.07946880501368e-14,0.368712967126839,TRUE,TRUE,Overlap,1.4795297933466e-13,6.62040264862827e-11
Tmem71,0.7311,0.00261199126839595,0.541368835283294,0.674283696876022,TRUE,FALSE,ASPEN_only,0.661181074073425,0.999993910040895
Tmpo,0.419,0.0165947678488318,0.51889738063276,0.356033108250154,TRUE,FALSE,ASPEN_only,0.42442477954982,0.999993910040895
Tmprss13,0.1671,8.88564809042383e-11,0.00306276030276877,0.143602415019653,TRUE,TRUE,Overlap,0.603785301695196,0.999993910040895
Tmt1a,0.5878,0.00982248747493608,0.450591930236407,0.647631997008189,TRUE,FALSE,ASPEN_only,0.948364466905783,0.999993910040895
Tmtc1,0.4412,1.70161065813811e-11,0.0183885580590123,0.443954972237115,TRUE,TRUE,Overlap,0.591049304768486,0.999993910040895
Tmx1,0.8435,4.39813765646601e-18,0.00215958777351549,0.833010973504529,TRUE,TRUE,Overlap,0.806111754814219,0.999993910040895
Tmx4,0.3372,9.48122418980733e-05,0.134274349494507,0.349661002579173,TRUE,FALSE,ASPEN_only,0.890770598195439,0.999993910040895
Tnfaip8,0.7247,1.95376381260923e-103,3.11847338573087e-48,0.745972984573486,TRUE,TRUE,Overlap,0.944070561402435,0.999993910040895
Tnfrsf23,0.3989,0.0434521214880262,0.000153729080502593,0.342394783912479,TRUE,TRUE,Overlap,0.0137117495889454,0.475596040514947
Tnfsf13b,0.1802,2.19922626105191e-18,0.000608457661968012,0.179646441376601,TRUE,TRUE,Overlap,0.703093676013356,0.999993910040895
Tnik,0.4683,2.81163049342167e-07,0.0728342947681296,0.459379704294337,TRUE,TRUE,Overlap,0.880376843866214,0.999993910040895
Tnip3,0.3948,0.00389875224184022,0.133065938071782,0.322573513168733,TRUE,FALSE,ASPEN_only,0.769684234383147,0.999993910040895
Tnks,0.4585,4.02751700094131e-06,0.163606670575613,0.441581793721544,TRUE,FALSE,ASPEN_only,0.315461289442534,0.999993910040895
Tnnc1,0.682,3.57866363225347e-24,7.5157215490703e-10,0.669650449793337,TRUE,TRUE,Overlap,0.307891386885189,0.999993910040895
Tnnt2,0.5963,1.49444867484427e-86,7.84618778967327e-30,0.600296518535441,TRUE,TRUE,Overlap,0.207531362499239,0.999993910040895
Tnrc6a,0.492,0.0929775879730285,0.747123833565913,0.47761768885753,TRUE,FALSE,ASPEN_only,0.587126454292749,0.999993910040895
Tns1,0.5645,1,0.00851940622621839,0.592818760694019,FALSE,TRUE,GLM_only,0.148159552679664,0.999993910040895
Tns3,0.3441,1.71005444338159e-27,2.87468647766829e-05,0.345369318665294,TRUE,TRUE,Overlap,0.811769906249748,0.999993910040895
Tob1,0.4106,1.59616069206866e-07,0.0310159512852311,0.393851962174295,TRUE,TRUE,Overlap,0.558813817970319,0.999993910040895
Tob2,0.47,0.00519716102131588,0.36978444857344,0.461827023328559,TRUE,FALSE,ASPEN_only,0.584767982746536,0.999993910040895
Togaram1,0.5875,0.00595451298350786,0.246974239908673,0.619354232188494,TRUE,FALSE,ASPEN_only,0.822862365914571,0.999993910040895
Togaram2,0.3639,0.0137025171525841,0.322290979860352,0.367157931540986,TRUE,FALSE,ASPEN_only,0.262227299702218,0.999993910040895
Tomm40,0.4677,0.0494956205370242,0.802128870894929,0.471722506907392,TRUE,FALSE,ASPEN_only,0.935079037992441,0.999993910040895
Top1,0.3846,2.47265328532822e-41,1.10563234518777e-08,0.394608850531587,TRUE,TRUE,Overlap,0.908630277292477,0.999993910040895
Tor1aip1,0.4807,0.0467816595005904,0.868223244192431,0.48672819813251,TRUE,FALSE,ASPEN_only,0.361953573813703,0.999993910040895
Tpd52,0.7171,7.26561106013128e-05,0.0678296721357366,0.725489779223361,TRUE,TRUE,Overlap,0.599514320800813,0.999993910040895
Tpm1,0.5719,2.00974468996736e-12,6.96665196181259e-06,0.585540985768374,TRUE,TRUE,Overlap,0.0342958674631421,0.888779391554478
Tra2b,0.4629,0.000757972603203986,0.613349784532456,0.463796441406252,TRUE,FALSE,ASPEN_only,0.494035090364438,0.999993910040895
Trabd2b,0.6017,2.64043166771824e-26,4.77587742992762e-14,0.616932833217658,TRUE,TRUE,Overlap,0.342986435816495,0.999993910040895
Traf3,0.4018,0.00309398910766613,0.566546458595882,0.424167749093054,TRUE,FALSE,ASPEN_only,0.762685011888725,0.999993910040895
Traf3ip2,0.3605,0.00549507249785621,0.204020325659,0.32763077358507,TRUE,FALSE,ASPEN_only,0.926501371036868,0.999993910040895
Trafd1,0.8277,1.62653961169816e-17,0.00106723485063926,0.833734393031196,TRUE,TRUE,Overlap,0.381196129205708,0.999993910040895
Trak1,0.5505,0.0323508342937328,0.0657545114853849,0.571348518334899,TRUE,TRUE,Overlap,0.62399046064107,0.999993910040895
Trak2,0.472,0.00135176795299211,0.539491440433314,0.479718901682003,TRUE,FALSE,ASPEN_only,0.0852973657800083,0.999993910040895
