"","AR","N","log2FC","llr","pval"
"Bmp4",0.403574879227053,345,-0.504868909507909,2.48483425709838,1
"Fis1",0.527989821882952,393,0.0999957899767212,0.440849863673293,1
"Icosl",0.416438356164384,365,-0.422814849870563,1.65381907786104,1
"Steap4",0.550874125874126,286,0.220329954879555,-8.86018432203173,2.55872087076073e-05
"Tmem170",0.46002538071066,394,-0.206929303948644,-0.600585184205045,0.273087884790371
"Tuft1",0.262918215613383,269,-1.71682794859513,-2.04014860794311,0.043386026605749
"Zswim4",0.49789029535865,395,-0.0333200732000272,0.326773104607753,1
"Gm12743",0.525925925925926,360,0.120294233717711,1.02205448908654,1
"Gpr39",0.448129319134474,194,-0.554413437361549,11.1152462984519,1
"Mrpl32",0.461728395061728,405,-0.18727856819258,-0.133852255256613,0.604875779050388
"Taf11",0.525290215588723,402,0.160464672193246,0.0492979913998397,1
"Tmem71",0.671247818499127,382,1.01505434572229,0.514384976939198,1
"Tmem9b",0.5,387,0.0534392589614612,-6.61134677658629,0.000276579860099423
"Bcl10",0.614478114478115,396,0.688960221255375,-0.339223445947425,0.41012204481716
"Gm57315",0.155637254901961,408,-2.49333202525559,-1.64932133548541,0.0693371554898017
"Gm7072",0.522569444444444,384,0.167554096979566,0.356245370824183,1
"Mir378c",0.364779874213836,371,-0.760220946466509,0.43646032689594,1
"Pld3",0.426196808510638,376,-0.397479127894539,0.0632511278668062,1
"Rps15a",0.574142156862745,408,0.465938397578881,-1.05821700601069,0.145725497451848
"Tubb6",0.402,375,-0.452207291869384,-0.33664605743985,0.411906175209219
"4930512B01Rik",0.506683804627249,389,0.120854394874385,-2.00293553779846,0.0453420617776747
"Ccdc14",0.521630236794171,366,0.147753620443693,-0.32971559879212,0.416760823746618
"Dpy19l1",0.537671232876712,365,0.134301091711591,0.143927511026902,1
"Gm15523",0.477693602693603,396,-0.174678531412947,-0.178544636275035,0.550127239776103
"Mrpl9",0.566666666666667,405,0.350646912008889,0.218973165751379,1
"Rbm34",0.49618320610687,393,-0.0671141958585375,0.196626242963134,1
"Retsat",0.302056555269923,389,-1.22239242133645,0.271015912233224,1
"Tma16",0.494750656167979,381,-0.0134205157623217,-0.721079937100171,0.229790145428386
"Eif2s2",0.508311461067367,381,0.0336307778812808,1.22158397629801,1
"Gnpda1",0.570265638389032,389,0.426814667055197,0.34947238313066,1
"Mrm3",0.56368899917287,403,0.358300484552324,0.0249395273008872,1
"Zbtb8os",0.565,400,0.413075982945557,-0.894703966243583,0.180998317097905
"Zfp511",0.349747474747475,396,-0.836501267717121,0.312246033461918,1
"Arrdc2",0.70210970464135,395,1.26112481582516,-0.168550336980502,0.561507567859877
"Chchd10",0.521496953872933,383,0.0674279275202911,0.505922983903361,1
"Chmp2b",0.552188552188552,396,0.324962154976996,0.303396043901159,1
"Dnaaf10",0.503436426116838,388,0.0134832293636222,0.151842249583979,1
"Gm56812",0.467916666666667,400,-0.216133430864765,-0.78104809383484,0.211358561866367
"Ostc",0.526854219948849,391,0.148445274031861,0.245538058494219,1
"Ppp6r1",0.542075163398693,408,0.243271151012364,0.126305859247395,1
"Sipa1",0.419011082693947,391,-0.4623432140572,-4.59508451197303,0.00243318420448579
"Vwf",0.447543532338309,268,-0.352301743930881,-17.9309256837993,2.11815673282477e-09
"Zfp383",0.561821219715956,399,0.324962154976996,-1.12236813798074,0.134069764331643
"A530013C23Rik",0.379746835443038,395,-0.738767836800191,0.273216042429283,1
"Dera",0.372340425531915,376,-0.796746822491624,-0.946299870811117,0.168908987784249
"Gch1",0.4141689373297,367,-0.442668618256034,1.32778497159654,1
"Gsdme",0.604332449160035,377,0.681366984674218,0.177369325206655,1
"Nedd8",0.416228070175439,380,-0.373730525121931,0.246464895617066,1
"Plekhf1",0.388077858880779,411,-0.709998546565937,-0.0980152063482365,0.657944244094164
"Prkrip1",0.508225108225108,385,-0.0067573661753082,0.5738200171279,1
"Rmdn2",0.85427807486631,374,2.64091890669517,-24.936119152337,1.64090008403836e-12
"Tceanc2",0.544080604534005,397,0.277907682315324,0.117091428961373,1
"1700086O06Rik",0.609388458225668,387,0.618909832644494,0.466859267823736,1
"Glrx2",0.574121679520137,389,0.395301281217582,0.491922192122843,1
"Gm51425",0.431372549019608,391,-0.436792051919364,0.238678568640239,1
"Gm56980",0.572425828970332,382,0.436792051919364,0.243682385506247,1
"Kmo",0.583646112600536,373,0.50635266602479,0.563224461096468,1
"Lipe",0.562524196670538,369,0.312787441030894,0.63324280089347,1
"Prdx3",0.486359761295823,391,-0.054192100363597,0.411582817712997,1
"Spty2d1",0.446969696969697,396,-0.258068152940444,-0.388109914089625,0.378299749758437
"Ccdc69",0.596187943262411,376,0.570832171886268,-0.137917078556825,0.599444749174943
"Ccdc97",0.450907590759076,404,-0.265523957859491,-0.0115521570119768,0.879186120927025
"Gm30054",0.640469738030714,369,0.889355936316008,0.24008363000911,1
"Srsf1",0.471744471744472,407,-0.210838194708365,0.384408726754373,1
"Sugp1",0.477465986394558,392,-0.169925001442312,-0.634896855531451,0.259805383126808
"Vgll3",0.493508050702295,278,0.0203677976939618,55.3081845664088,1
"2810001A02Rik",0.480737018425461,398,-0.177156570673388,0.345778377214458,1
