"","AR","N","log2FC","llr_mean","pval_mean"
"Ltbp1",0.438333333333333,20,-0.540568381362703,-0.864085379198386,0.188644677279859
"Ltbp4",0.446753246753247,11,-0.398549376490275,-0.0132274828054619,0.870794154533314
"Luc7l2",0.468301356216957,46,-0.0880561766651962,0.00179688527242661,1
"Luzp1",0.581349206349206,18,0.584962500721156,-0.918254385890052,0.17536069237368
"Lyn",0.555128205128205,13,0.273018494406416,1.14878566179901,1
"Macf1",0.364583333333333,16,-0.815575428862572,-1.87269349497231,0.0529534638361731
"Maco1",0.44,10,-4.44089209850063e-16,0.163576195990636,1
"Magi1",0.462698788987166,48,-0.266174113364361,-0.68274356579299,0.242588772806134
"Malat1",0.473365153303958,67,-0.156533732956681,-10.6660029616787,3.86228982617013e-06
"Maml3",0.535087719298246,19,-0.271302021817394,-0.00159912270748208,0.954901249754203
"Man1a",0.438340045371295,32,-0.0500406824995954,-0.131126786227313,0.60857613050762
"Man1a2",0.615384615384615,13,0.632268215499512,0.782258382562688,1
"Man1c1",0.51,10,0.0780025120012737,0.118903914477432,1
"Man2a1",0.620265151515151,24,0.475338009546658,-1.2812784165144,0.109421487068231
"Map2k4",0.593055555555556,12,0.111031312388744,0.153087133968487,1
"Map2k5",0.46969696969697,11,-0.0995356735509143,0.191848850897976,1
"Map3k1",0.577731092436975,17,0.255257055242075,0.47544716822286,1
"Map3k20",0.621957671957672,18,0.436099114806674,-0.601353832509751,0.272781174160456
"Map3k3",0.548888888888889,15,0.263034405833794,-0.209464211160679,0.517472225515561
"Map3k7",0.446969696969697,11,0.115477217419937,0.000352949321630547,1
"Map4",0.5,16,-0.245112497836532,-0.00200351531129428,0.949526731286032
"Map4k3",0.607142857142857,21,0.211504105193712,0.0821499340236187,1
"Map4k4",0.413725490196078,17,-0.211504105193711,1.07510906835628,1
"Map4k5",0.466666666666667,14,-0.231325546106456,0.398724115979501,1
"Mapk1",0.416666666666667,12,-0.70626879694329,-1.06741130413728,0.143987117750145
"Marchf3",0.674479166666667,16,0.798366138830349,-0.161600129502318,0.569690724090034
"Marchf6",0.486111111111111,12,-0.37851162325373,-0.00240366533398628,0.944723033127776
"Mark3",0.487179487179487,13,0.106915203916512,0.000588477848761926,1
"Mast2",0.538827072876847,26,0.188072348152571,-0.256733426918963,0.473641920565891
"Mast4",0.521678088192675,59,0.179821037584812,-0.129874294089447,0.610292930683065
"Mat2a",0.445238095238095,14,-0.120294233717712,0.782335843108299,1
"Matr3",0.516666666666667,10,-0.125530882083859,0.113006622418766,1
"Mb",0.49702380952381,14,-3.33066907387547e-16,0.0255689101418923,1
"Mbnl1",0.38974358974359,13,-0.954196310386874,-2.36195323988795,0.0297460918954108
"Mbnl2",0.421993893342778,51,-0.415037499278844,-1.60802234006756,0.072919629986741
"Mbtd1",0.5,12,0.430634354329862,0.181539885785483,1
"Mcc",0.572278911564626,35,0.518873310263384,-1.73503029251977,0.0624890219162552
"Mcf2l",0.593333333333333,15,4.44089209850063e-16,-0.00542213770385302,0.917061540739684
"Mctp1",0.380652680652681,13,-0.722466024471091,-0.810160443697892,0.203047050218078
"Mcu",0.455709807433945,29,-0.649092838140872,-0.486008103883229,0.324177856774918
"Mdfic",0.57051282051282,13,0.289506617194985,-0.198989306063723,0.528135036370429
