"","AR","N","log2FC","llr","pval"
"Gm8189",0.857142857142857,28,3.09515723304034,-1.40632064193932,0.093524276828239
"Gm9895",0.853968253968254,21,2.58496250072116,-0.769319630950715,0.214820461981113
"Gmds",0.530891330891331,39,0.249978253008347,2.14650314645635,1
"Gmpr",0.324242424242424,11,-0.321928094887362,-14.1363181752848,1.05375106014007e-07
"Gna13",0.583333333333333,12,0.447458976971221,-19.8430554669401,2.98238943618107e-10
"Gnaq",0.486823904065283,116,-0.0831939355263987,1.12831327066519,1
"Gnas",0.416666666666667,10,-0.206450877467427,-14.0351765239,1.16984291341899e-07
"Gnb1",0.442362982929021,53,-0.272525854811091,0.17527513014268,1
"Gnb4",0.56,10,0.0671141958585371,-12.6162580723137,5.08181590076047e-07
"Gng11",0.495,10,-0.678071905112638,-13.3634274043216,2.34341894995276e-07
"Gng12",0.502469135802469,27,0.189033824390017,-1.78475086330944,0.0588499674459459
"Gnpat",0.457671957671958,18,0.155278225477911,-9.69896995764542,1.06121472243868e-05
"Gns",0.406349206349206,21,-0.0840642647884744,2.0223279792706,1
"Golga4",0.511762360446571,88,0.0423108048579642,-1.06756973369164,0.143957368637896
"Golph3",0.413888888888889,12,-0.228268987673117,-15.2805030044774,3.23531299718115e-08
"Gon4l",0.389473684210526,19,-0.597901556428654,-15.4473023434327,2.724280925646e-08
"Gon7",0.442857142857143,14,-0.362570079384708,-16.7863244802959,6.86513078377251e-09
"Gopc",0.6,10,0.0443941193584534,-19.886444908833,2.85277540160508e-10
"Gosr1",0.4,10,-0.454565863465481,-7.58307274374234,9.84528256693338e-05
"Got1",0.498555555555556,50,-0.23581293709877,1.05736717797045,1
"Got2",0.581944444444444,24,0.639824435755674,-9.38599666273764,1.47314614755365e-05
"Gpam",0.480442176870748,28,-0.041820175694627,-5.97407531217855,0.000547016505481595
"Gpat3",0.35,10,-0.369233809665719,-10.1061845494051,6.93033737215797e-06
"Gpatch2",0.519230769230769,39,-0.197446064206217,-2.65188969823286,0.0212792047168632
"Gpatch8",0.524044265593561,71,0.0415192694382668,-1.35253316513361,0.10002992151452
"Gpbp1",0.607142857142857,28,0.19854567938208,17.9805160882634,1
"Gpbp1l1",0.560119047619048,28,0.154328146391294,9.08672715640807,1
"Gpcpd1",0.485306286731254,159,-0.027400437251915,0.144426092224023,1
"Gpd2",0.361111111111111,12,-0.788495894806288,-11.0247324532684,2.65713745122423e-06
"Gphn",0.535127873652992,137,0.150975898641322,-2.19989461524011,0.0359433725045183
"Gpi1",0.455128205128205,13,0.427421223734676,-26.4375230664769,3.55456947794491e-13
"Gramd1b",0.733333333333333,35,0.792557920129523,0.668374421620157,1
"Grb10",0.409759031817855,68,-0.284208428938204,-1.52459593605121,0.0807773273220783
"Grb14",0.529762726984949,81,0.0699625581675675,-0.391421418267385,0.376273107052273
"Grik2",0.326388888888889,12,-0.584962500721156,-16.1985015342218,1.25680152512739e-08
"Grk5",0.564058359033849,72,0.5376567859428,0.599339647040125,1
"Grm1",0.98730818001202,134,6.75488750216347,-4.47777539520925,0.00276627772176146
"Gsk3b",0.536666666666667,25,0.0473057147783564,-8.28425143711526,4.69239042833915e-05
"Gtdc1",0.523809523809524,14,-0.0430687218918862,-23.8587097509027,4.92297895796707e-12
"Gtf2a2",0.466666666666667,10,-0.31034012061215,-20.0469467610178,2.42044431931198e-10
"Gtf2f2",0.442307692307692,13,0.0962153152593026,-16.5195781073619,9.03213942194053e-09
"Gtf2h1",0.352631578947368,19,-0.381870635343645,-14.1720268597288,1.01558279312952e-07
"Gtf2i",0.543859649122807,19,-0.0297473433940523,-14.8919479529106,4.82987370708293e-08
