"","AR","N","log2FC","llr_mean","pval_mean"
"Tbc1d4",0.59345824857873,83,0.629251776865954,-4.06410669302124,0.00435816717418668
"Tbc1d5",0.495830050729119,140,0.0536047435958344,0.0740719812505688,1
"Tbc1d9b",0.75,15,1.06711419585854,-2.2951321911636,0.0321540540915813
"Tbca",0.5,10,0.383328639551506,0.00419155379833569,1
"Tbck",0.444444444444444,15,0.129283016944967,0.647203860192221,1
"Tbk1",0.46969696969697,11,0.103093492964105,0.000634210280843206,1
"Tbx20",0.472988505747126,58,0.0269670476002692,0.0570470982340083,1
"Tbx3",0.0833333333333333,12,-2.77258950389693,-9.935704047613,8.28299169584043e-06
"Tbx3os1",0.455128205128205,13,-0.87446911791614,-1.52369090711701,0.0808674113012312
"Tcaim",0.625,10,0.321928094887364,1.38514577199665,1
"Tcf12",0.475012368583797,70,0.080170348683984,0.632855602274191,1
"Tcf20",0.544871794871795,13,-0.304854581528421,0.725295815266335,1
"Tcf25",0.492753623188406,23,-0.0715532610250338,0.282217165254394,1
"Tcf4",0.528764135876692,104,0.121091816917362,-0.408630065925564,0.365982458628459
"Tcf7l1",0.472666666666667,25,-0.238786859587117,0.675974382421835,1
"Tcf7l2",0.6088546529723,51,0.456638403745617,-0.964101001701223,0.164955289051855
"Tcp11l2",0.554824561403509,38,0.0210616155278294,1.976127214851,1
"Tdrd3",0.472549019607843,17,0.0627357553479633,0.489986093132323,1
"Tead1",0.483968887506623,106,-0.168397531695719,-0.572878238131381,0.284439232824976
"Tecrl",0.4401395173454,68,-0.689212462717839,-3.16453155980228,0.0118775046380479
"Tef",0.427407407407407,45,-0.21076709621682,-0.22254767535928,0.504673343863243
"Tenm3",0.53,10,0.584962500721157,-0.49750200427431,0.318522418885811
"Tent2",0.505208333333333,16,1.33226762955019e-15,-1.62161886692047e-05,0.995456117357504
"Tent4b",0.628205128205128,13,0.247927513443586,1.70375490379421,1
"Terf1",0.475,10,-0.469485283301221,-0.380047728981943,0.38329865097613
"Tet2",0.536781609195402,29,0.180572245641821,-0.0791872442057979,0.690657516149382
"Tet3",0.466666666666667,10,-0.214124805352848,-0.138425016886387,0.598773288128523
"Tfdp2",0.611961451247165,63,0.53605290024021,-0.723905952105099,0.228879375725897
"Tgfbr3",0.573366013071895,51,0.19068356160911,0.604259736983153,1
"Tgm2",0.310606060606061,22,-0.788495894806289,1.26986684604198,1
"Thada",0.457142857142857,28,-0.351472370501376,-0.487346931090912,0.323512326536268
"Thap2",0.444444444444444,15,-0.034765418160676,1.08168370514288,1
"Thoc1",0.45,10,-0.090197808971578,0.200107812823717,1
"Thrap3",0.4375,12,-0.256339753259785,-0.295627494342625,0.441934232312585
"Thrb",0.595407564012215,43,0.654004145150807,-2.83105432231388,0.0173352693492266
"Thsd7a",0.114386865857454,51,-3.2315640672347,-58.4542092623247,3.00633998134803e-27
"Tia1",0.608333333333333,10,0.400537929583729,-0.433232014998794,0.351936078170545
"Timm23",0.533333333333333,15,4.44089209850063e-16,0.1707483972624,1
"Timp3",0.319970354504253,59,-0.978195629681652,-3.57051207027926,0.00753401200315324
"Tiparp",0.558974358974359,13,-0.0931094043914809,0.210185157362119,1
"Tjp1",0.568939393939394,22,-0.0274807364221075,0.619832485035161,1
"Tle4",0.559259259259259,18,-0.180572245641821,1.40191769340861,1
"Tlk1",0.556818181818182,22,0,0.483652975362851,1
"Tlk2",0.45,20,-0.208586621811417,0.319141046700466,1
"Tlr4",0.304203869047619,64,-0.954676009490508,-7.94126747962409,6.73978119029416e-05
"Tm9sf2",0.416666666666667,12,-0.0406419844973458,0.103221945309528,1
"Tm9sf3",0.53030303030303,11,-0.192645077942396,0.229448170238577,1
"Tmcc1",0.481650246305419,58,-0.0384741478146364,-0.00299438361243176,0.938315582267426
"Tmcc3",0.616666666666667,10,0.584962500721156,-0.276433406816331,0.457148675895941
"Tmem106b",0.50952380952381,10,0.271302021817393,0.00402134818092037,1
"Tmem116",0.283333333333333,12,-1.45251220469751,-6.66127466204532,0.000262233410789768
"Tmem131",0.481896551724138,58,-0.102180394806478,0.493500570783851,1
"Tmem131l",0.524074074074074,18,-0.0303736490435198,0.040917392077013,1
"Tmem135",0.514393939393939,44,0.291231297664445,-0.472396857337301,0.331048062493062
"Tmem144",0.954545454545455,11,4.80735492205761,-30.9537336295471,3.59981855568038e-15
"Tmem165",0.395833333333333,12,-0.096215315259303,1.83825951977435,1
"Tmem182",0.541666666666667,26,-0.347923303420306,0.40369368216281,1
"Tmem245",0.412290715372907,73,-0.498989277611303,-1.12737788153123,0.13320447012427
"Tmem65",0.448256056808688,76,-0.3498071274628,-0.477302223959043,0.328550037439905
"Tmem87a",0.470833333333333,20,0.18844508941311,1.45282970886988,1
"Tmod1",0.423333333333333,30,-0.135351852894887,0.983521835677379,1
"Tmod3",0.499673202614379,51,0.0291463456595167,0.018379050126839,1
"Tmtc1",0.411842632675966,54,-0.214124805352848,-0.805219262483192,0.204430169966533
"Tnfaip8",0.698484848484848,48,1.02017788193763,-5.40110475963688,0.00101379022715965
"Tnfrsf21",0.472222222222222,18,4.44089209850063e-16,0.144657732147174,1
"Tnik",0.4268895423825,71,-0.184424571137427,-0.518029341748559,0.308739892805217
"Tnks",0.494017094017094,39,0.093109404391482,-0.0271509440738527,0.815739930985922
"Tnks2",0.466666666666667,38,-0.106915203916511,-0.0624538905581318,0.723771383441841
"Tnnc1",0.633035714285714,28,0.478047296804646,-0.481836747636336,0.326263075449651
"Tnni3",0.499333333333333,50,-0.252187023596802,-0.0108994199184878,0.882623490487289
"Tnni3k",0.466521510896511,120,-0.107687869314374,-0.585233207644791,0.279305425459702
"Tnnt2",0.61125455488625,121,0.625604485218501,-8.88902625904657,2.48230215232125e-05
"Tnpo1",0.585185185185185,45,0.318175960026255,-0.238692817229605,0.489608909292857
"Tnrc18",0.4,10,0.0506260730699695,1.6096050411666,1
"Tnrc6a",0.477922077922078,44,-0.0984037040609942,0.350100616992634,1
"Tnrc6b",0.484780388151175,89,0.0599425404562824,0.0176644305317382,1
"Tnrc6c",0.566384872988647,53,0.267695783203658,-1.07439795465352,0.142681749636496
"Tns1",0.47156862745098,34,-0.0931094043914829,-0.0734728486476115,0.701471415467089
"Tns3",0.452631578947368,19,-0.0721497857558338,-0.0550860551279087,0.739948275775837
"Tob2",0.59375,16,0.28540221886225,0.00416936548246838,1
"Togaram1",0.560606060606061,11,0.271302021817393,0.271238476088662,1
"Tom1l2",0.499838579499596,59,0.13367843523197,0.0738866185671014,1
"Tomm40",0.8,10,0.222392421336448,6.7364637516439,1
"Tomm70a",0.517857142857143,14,0.112474729258413,0.0784595875834384,1
"Top1",0.519431725681726,72,-0.0740005814437764,0.0171439844756662,1
"Top2b",0.575757575757576,22,0.393663848486277,-0.824913295146942,0.198982534721824
"Tor1aip1",0.442156862745098,34,-0.362570079384709,-0.2027233640856,0.524289660827193
"Tpm1",0.538259918775383,97,0.351472370501377,-0.023575456898925,0.828097206799361
"Tpm4",0.638095238095238,14,0.405256478486258,-0.608136665076017,0.27009325427765
"Tpp2",0.482352941176471,34,0.300866479359533,-0.138906215494472,0.598138624633442
"Tpr",0.630208333333333,32,0.31194400631474,1.91454986085418,1
"Tra2a",0.586883311883312,74,0.433416028593699,-0.934365208431956,0.171620557286118
"Tra2b",0.468055555555556,24,-0.280107919192736,-0.358667730189921,0.39701931968796
"Trabd2b",0.594019607843137,85,0.559809023492817,-2.15565399533276,0.0378598412890236
"Trak1",0.472666666666667,25,-0.183446141095931,0.521416221222893,1
"Trak2",0.475780885780886,65,-0.241008099503796,-0.6062427702322,0.270840425060594
"Trappc8",0.444444444444444,15,-0.44251823570095,-0.790374005051838,0.208652981580775
"Trappc9",0.555555555555556,12,0.084888897586513,0.339675870820621,1
"Trdn",0.494683477495954,133,-0.0291463456595167,-0.0764673320989573,0.695746516198382
"Trim24",0.256666666666667,25,-1.5077946401987,-3.62155399799163,0.00711736719056429
"Trim33",0.590909090909091,11,0.430634354329864,-0.377304101482387,0.385021156871219
"Trim44",0.53763440860215,31,0.0458036896131242,0.618104685291513,1
"Trim54",0.317636684303351,54,-0.862496476250065,-3.17781564706003,0.0117009301256412
"Trim55",0.421815294619769,71,-0.189824558880018,0.0340751837040614,1
"Trim63",0.515457875457875,65,0.176426567384267,0.280482234443411,1
"Trio",0.442708333333333,16,-0.514573172829759,-0.938463876667846,0.170683739829249
"Trip11",0.641843971631206,47,0.850622375961773,-5.59420203420291,0.00082310110473116
"Trip12",0.409401709401709,65,-0.296393002780225,-0.766431806756515,0.215683175688985
"Trip4",0.681818181818182,11,0.398549376490275,0.953372752293944,1
"Trmt1l",0.490740740740741,18,0,0.750587275936923,1
"Trp53inp2",0.409090909090909,11,-0.271302021817394,-0.315497868942643,0.426990305828625
"Trpc1",0.533333333333333,35,0.0238467419543675,0.232725246777534,1
"Trpc3",0.599363179687254,162,0.608120221708409,-5.91313716383746,0.000584007315171909
"Trpm7",0.492753623188406,69,-0.0443941193584529,-0.00296039766706713,0.938665942834234
"Trrap",0.283333333333333,10,-0.289506617194984,3.54641562755569,1
"Tsc22d2",0.458333333333333,24,0.0238467419543673,-0.000658979549811534,0.971040194596025
"Tshz1",0.595138888888889,16,0.197939377611909,0.0209678571591922,1
"Tshz2",0.66047619047619,70,1.06889508121107,-11.4103580096569,1.77838419791251e-06
"Tsnax",0.733333333333333,10,1.52356195605701,-4.95848278173161,0.00163762152205081
"Ttc14",0.439655172413793,29,-0.175086706558091,0.874863281765116,1
"Ttc17",0.583809523809524,35,0.478653598574816,-1.2168709733492,0.118749130421505
"Ttc19",0.473214285714286,28,0.0588936890535674,0.769770144495581,1
"Ttc28",0.484276729559748,53,-0.242200902416629,-0.106398923737288,0.644583262510955
"Ttc3",0.387797619047619,28,-0.568283759574525,-0.584977720598872,0.27941039633121
"Ttc39b",0.583333333333333,12,0,1.69372475858038,1
"Ttc7b",0.530141843971631,47,0.152003093445049,0.064065436460865,1
"Ttll11",0.714285714285714,14,1.16046467219325,-0.970101653819114,0.16364646097969
"Ttn",0.497129783096698,138,-0.0324113609356065,-0.0790655709764678,0.690882989515033
"Tubgcp5",0.35,10,-1.26303440583379,-2.9705979830842,0.0147909787882329
"Tulp4",0.336363636363636,22,-0.387023123109249,0.720248565222533,1
"Tut4",0.372354497354497,18,-0.760812336120573,-1.9539716034414,0.0480583796723857
"Tut7",0.59375,16,0.434402824145775,1.24387289560548,1
"Txlnb",0.520924863451874,98,0.0861566437497143,-0.0976018371224256,0.658620478764958
"Txndc11",0.561594202898551,23,0.200298650485832,1.07422258129,1
"Txnl1",0.527777777777778,12,0.691877704637668,-0.581033580845663,0.281037241511494
"Txnrd1",0.725,10,0.84799690655495,0.277683732017607,1
"U2surp",0.495,20,0.166649869409452,-0.0788620490640142,0.691260586697088
"Uaca",0.458333333333333,12,0,0.375776096340751,1
"Uap1",0.580555555555555,10,0.493040011280117,-0.693105736399936,0.239045934490735
"Ubac1",0.346153846153846,13,-0.30485458152842,1.87239702496292,1
"Ubac2",0.621794871794872,13,0.807354922057605,-2.50910931860447,0.0250819597451415
"Ubap2l",0.45959595959596,33,-0.100928908850781,1.11034225070027,1
