"","AR","N","log2FC","llr","pval"
"6820431F20Rik",0.705882352941176,17,1.03952836418664,-10.6364082999519,3.98340447374709e-06
"9330159M07Rik",0.0935028248587571,59,-3.49032562658308,-4.70532833970316,0.00215727952750613
"9530026P05Rik",0.563906774648962,128,0.459934037253167,0.248707457164073,1
"9630014M24Rik",0.454545454545455,22,0,1.64868564898092,1
"A330102I10Rik",0.25,14,-2.03562390973072,-12.5943270796918,5.19871396340523e-07
"AU040320",0.590909090909091,22,0.69389687227432,-14.5639900649398,6.77514084872545e-08
"AW554918",0.361764705882353,34,-0.461580085215874,-0.24312149337333,0.48560802581298
"Aak1",0.44962326702833,79,-0.210217707390346,0.261585294159801,1
"Aamdc",0.313333333333333,10,-1,-11.7013001093756,1.31400802674555e-06
"Abca1",0.586231884057971,23,0.134929580086109,-9.66296461660536,1.10199667484111e-05
"Abca5",0.4,10,-0.874469117916141,-11.0747848815325,2.52212484603255e-06
"Abca8a",0.643746617965368,32,0.941106310946431,-1.72096727723552,0.0635612273595738
"Abca8b",0.541666666666667,12,0.584962500721156,-1.64651829495419,0.069574240550363
"Abcb4",0.515151515151515,11,0.131244533278252,-14.1344612632202,1.05577473539211e-07
"Abcc1",0.361111111111111,15,-0.736965594166206,-16.8964910104426,6.12995988973046e-09
"Abcc4",0.75,16,1.67807190511264,-6.26899307169644,0.000398761837189866
"Abcc5",0.448496240601504,57,-0.46948528330122,0.396681635296574,1
"Abcc9",0.45,10,-0.199308808223406,-14.1969524999316,9.89764293072214e-08
"Abcd3",0.6520964360587,53,0.869213392464646,0.0800588870108498,1
