"","AR","N","log2FC","llr","pval"
"Evi5",0.484803921568627,34,0.0631938264871941,-9.8302098565163,9.24975415288662e-06
"Evl",0.488095238095238,14,-0.605721060887953,-5.09352495947665,0.00141430403651463
"Ewsr1",0.515873015873016,21,0.202816882999687,-8.32721734516435,4.48453411742099e-05
"Exoc3",0.610902255639098,19,1.04580368961312,-6.28220494631609,0.000393162873948548
"Exoc6",0.477568922305764,38,0.0531113364595626,-12.7898252218974,4.24492610244266e-07
"Ext1",0.423387316300527,174,-0.362335361245268,-0.741311416332167,0.223364606280675
"Eya3",0.503846153846154,26,-0.30610312772568,-8.45627403249113,3.9141977806885e-05
"Ezh1",0.328125,16,-0.331205908475373,-2.90290421121419,0.0159733225830064
"Ezr",0.575757575757576,11,0.356143810225275,-14.179588219557,1.00768006237854e-07
"F13a1",0.457595467328851,158,-0.155170372523733,-1.01483856882743,0.154253373285399
"Fabp3",0.600574712643678,29,0.736965594166206,-10.9586064980889,2.8466904256705e-06
"Fabp4",0.474311504098738,47,-0.0683869749802501,-0.959732226358867,0.16591571076486
"Faf1",0.472134084349993,88,-0.0962153152593032,-1.13066429083061,0.132640224053101
"Faf2",0.590909090909091,11,0.0418201756946268,-20.9913578601084,9.2083772980147e-11
"Fam110b",0.471153846153846,13,-0.082462160191973,-17.1912493121672,4.52776454147451e-09
"Fam114a1",0.357142857142857,14,-1.21150410519371,-3.73198220588648,0.00629462311441356
"Fam117b",0.478455284552846,41,-0.122856747785534,-5.20254313351536,0.00125668691809802
"Fam120a",0.405864197530864,27,-0.387023123109247,-11.8508339157778,1.12485012812777e-06
"Fam120b",0.422222222222222,18,0.131244533278253,-6.75359838647035,0.000237650278529993
"Fam133b",0.486111111111111,12,0.332575339086871,-20.4541289007212,1.59545566194193e-10
"Fam135a",0.487654320987654,27,-0.234465253637023,-8.58031279882437,3.43482617206524e-05
"Fam13a",0.522063492063492,30,0.115477217419936,5.82440412475974,1
"Fam13b",0.46474358974359,26,-0.154328146391294,-8.16954017549791,5.29604338731292e-05
"Fam149b",0.520833333333333,16,-0.263034405833794,-7.20848134546137,0.000146476946117318
"Fam162a",0.702380952380952,14,0.485426827170242,-18.1300365621492,1.72665244759516e-09
"Fam168a",0.475,54,0.0430687218918862,1.80380606147449,1
"Fam168b",0.537878787878788,11,0.0524674198941355,-15.6085618392993,2.30721899395418e-08
"Fam171a1",0.455128205128205,13,-0.454565863465481,3.28091745634765,1
"Fam193a",0.552134646962233,58,0.181329764714562,-1.99650026358904,0.0456896320055733
"Fam193b",0.538461538461538,13,-0.160464672193246,-8.70802758929992,3.00278870979368e-05
"Fam204a",0.659090909090909,11,-0.245112497836531,-17.1300767158041,4.82153324354425e-09
"Fam20a",0.279710144927536,23,-1.38246963682241,-8.82072558963171,2.6671139895025e-05
"Fam210a",0.394444444444444,15,-1.03242147769238,-9.05599450628542,2.08285854174561e-05
"Fam222b",0.505043859649123,38,0.0365258760251139,-0.0716654224290707,0.70499190116739
"Fam234a",0.55,24,0.0892673380970874,-9.20848256569134,1.77470865998679e-05
"Fam53b",0.643939393939394,11,0.902702798645085,-17.2536088310729,4.24673670736699e-09
"Fam76a",0.441666666666667,10,0.214124805352848,-14.0347659977129,1.17033933379188e-07
"Fam78b",0.602564102564103,13,0.084888897586513,-2.86583081971694,0.0166617099998835
"Fancc",0.31547619047619,14,-1.32192809488736,-17.3284677834595,3.93235065675038e-09
"Fancl",0.256410256410256,13,-1.08746284125034,-3.19181687709819,0.0115177383979066
"Fap",0.180128205128205,26,-1.76184026280524,-3.18125199709003,0.0116556938296642
"Far1",0.581655844155844,44,0.185214872466908,-4.03324543654733,0.00450913581956047
"Farp1",0.456720430107527,31,-0.205114429904612,0.174704055194169,1
"Farp2",0.486054421768707,14,0,-4.44449179471181,0.00286896398293131
"Fars2",0.491170634920635,48,-0.0658879356564571,-1.41891705536635,0.0920682382450889
"Fas",0.506944444444444,12,-0.289506617194985,-5.3245791677653,0.00110121008120776
"Fat1",0.6,10,1.13750352374994,-16.1256725846347,1.35463271878511e-08
"Fau",0.434210526315789,19,-0.347923303420307,-8.46588732727367,3.87475335450652e-05
"Fbh1",0.575757575757576,11,0.199308808223407,-15.8837453760678,1.73777219727811e-08
"Fblim1",0.732980599647266,27,1.43812111239188,-7.79927970675857,7.83142313886974e-05
"Fbln1",0.462121212121212,11,-0.169925001442313,-2.07183334544377,0.0417905543201455
"Fbln2",0.501960784313725,17,0.345135486048687,-4.0603008120506,0.00437650327880306
"Fbn1",0.485050505050505,55,-0.145605322246899,-1.56868402118481,0.076517191747225
