gene,pval,padj,celltype,condition,chromosome
Sgce,2.0554628141907e-4,0.00119412601586318,Cardiomyocyte,F1_Aged,6
Sgcg,1.0624048750309599e-184,4.40045476015909e-183,Cardiomyocyte,F1_Aged,14
Sgms1,7.31660214346947e-50,8.00887445068192e-49,Cardiomyocyte,F1_Aged,19
Sgo2a,1.51529763228679e-7,1.02703506188327e-6,Cardiomyocyte,F1_Aged,1
Sgta,0.0505708267485576,0.224573294164673,Cardiomyocyte,F1_Aged,10
Sh3bgr,0.020600137796774,0.0983121796702374,Cardiomyocyte,F1_Aged,16
Sh3d19,5.31002208627313e-6,3.38368928764413e-5,Cardiomyocyte,F1_Aged,3
Sh3gl2,0.0813636047582388,0.33473316243273,Cardiomyocyte,F1_Aged,4
Sh3rf2,5.28870491034023e-10,3.85730542917206e-9,Cardiomyocyte,F1_Aged,18
Shb,1.60850605968946e-137,3.609724301176009e-136,Cardiomyocyte,F1_Aged,4
Shisa6,8.76974595205392e-33,8.2997172550468e-32,Cardiomyocyte,F1_Aged,11
Shld1,2.4256442464799e-33,2.31194217242615e-32,Cardiomyocyte,F1_Aged,2
Shroom3,8.536262920814169e-158,2.41680692821363e-156,Cardiomyocyte,F1_Aged,5
Sidt2,0.0991889548094056,0.397347992102156,Cardiomyocyte,F1_Aged,9
Sik1,2.8086716744487595e-210,2.00491350378204e-208,Cardiomyocyte,F1_Aged,17
Sipa1l1,6.21036167079699e-5,3.7508124942437e-4,Cardiomyocyte,F1_Aged,12
Sipa1l3,0.0760952114943558,0.317142154737346,Cardiomyocyte,F1_Aged,7
Sirt5,0.0018417635149387,0.00987079327894461,Cardiomyocyte,F1_Aged,13
Slain2,3.4770863940344195e-132,7.430334300627699e-131,Cardiomyocyte,F1_Aged,5
Slc10a6,1.96082543397896e-6,1.2663271089508e-5,Cardiomyocyte,F1_Aged,5
Slc16a10,1.3202926341144898e-182,5.273311651731069e-181,Cardiomyocyte,F1_Aged,10
Slc20a1,0.0373999204226362,0.170716643561829,Cardiomyocyte,F1_Aged,2
Slc20a2,2.11061915953269e-177,8.001273762974189e-176,Cardiomyocyte,F1_Aged,8
Slc22a23,0.0557134327586985,0.242593857112827,Cardiomyocyte,F1_Aged,13
Slc23a2,0.0089044084018402,0.0444557889704968,Cardiomyocyte,F1_Aged,2
Slc24a2,1.1267666069345499e-29,1.04284192172839e-28,Cardiomyocyte,F1_Aged,4
Slc25a12,2.1148252496842798e-194,1.02829546560736e-192,Cardiomyocyte,F1_Aged,2
Slc25a13,1.72749694570828e-71,2.2121191804775897e-70,Cardiomyocyte,F1_Aged,6
Slc25a21,8.030157180559881e-9,5.67182680858492e-8,Cardiomyocyte,F1_Aged,12
Slc25a3,7.096809319329869e-162,2.07945810186478e-160,Cardiomyocyte,F1_Aged,10
Slc25a38,0.0245946824247696,0.11572953651487,Cardiomyocyte,F1_Aged,9
Slc25a4,1.7168968805022999e-131,3.634188665038e-130,Cardiomyocyte,F1_Aged,8
Slc25a40,0.054147091046407,0.237003901449048,Cardiomyocyte,F1_Aged,5
Slc26a7,0.0205134997441249,0.0979683866783475,Cardiomyocyte,F1_Aged,4
Slc27a1,1.32258625760824e-48,1.43601193989503e-47,Cardiomyocyte,F1_Aged,8
Slc29a2,0.0750371786440097,0.31331640865047,Cardiomyocyte,F1_Aged,19
Slc35a3,0.0900124822285354,0.364284533023807,Cardiomyocyte,F1_Aged,3
Slc36a2,7.07472305204282e-5,4.2385171142149e-4,Cardiomyocyte,F1_Aged,11
Slc38a2,5.745042697497379e-118,1.06489603591733e-116,Cardiomyocyte,F1_Aged,15
Slc38a3,4.3705374617771296e-40,4.40334930458327e-39,Cardiomyocyte,F1_Aged,9
Slc38a9,1.3371607072006e-4,7.8635831247297e-4,Cardiomyocyte,F1_Aged,13
Slc39a14,2.45622595436345e-152,6.488691399125479e-151,Cardiomyocyte,F1_Aged,14
Slc44a2,0.0398635510854322,0.181345374768305,Cardiomyocyte,F1_Aged,9
Slc4a4,5.04834837863236e-271,1.25460806002308e-268,Cardiomyocyte,F1_Aged,5
Slc4a7,1.5755222483548e-6,1.02043960294022e-5,Cardiomyocyte,F1_Aged,14
Slc6a6,7.20044793536038e-90,1.04352064030817e-88,Cardiomyocyte,F1_Aged,6
Slc8a1,1.22219629472419e-67,1.52150967302399e-66,Cardiomyocyte,F1_Aged,17
Slco3a1,1.54471827320797e-33,1.47440392791258e-32,Cardiomyocyte,F1_Aged,7
Slit2,1.8696313754203199e-13,1.4724444282946398e-12,Cardiomyocyte,F1_Aged,5
Slit3,1.3018949177555e-120,2.46771607292074e-119,Cardiomyocyte,F1_Aged,11
Slk,3.84759908479325e-81,5.2367930748403e-80,Cardiomyocyte,F1_Aged,19
Slmap,5.513019202654769e-128,1.12098057120647e-126,Cardiomyocyte,F1_Aged,14
Sltm,8.55040525116971e-92,1.25818463235414e-90,Cardiomyocyte,F1_Aged,9
Smad3,0.0832528587610669,0.341041930577997,Cardiomyocyte,F1_Aged,9
Smad7,8.18083054027524e-51,9.04338927928284e-50,Cardiomyocyte,F1_Aged,18
Smarcad1,0.00375489925600386,0.0195312976804542,Cardiomyocyte,F1_Aged,6
Smc4,0.040632059813475,0.184591145124182,Cardiomyocyte,F1_Aged,3
Smg1,1.70793931603164e-99,2.6651797233889096e-98,Cardiomyocyte,F1_Aged,7
Smyd1,4.37401824742466e-236,5.149063586003409e-234,Cardiomyocyte,F1_Aged,6
Smyd3,4.15979142576817e-126,8.282552067330699e-125,Cardiomyocyte,F1_Aged,1
Snd1,2.94703642138409e-7,1.97944087962835e-6,Cardiomyocyte,F1_Aged,6
Snhg11,1.01399148798813e-42,1.04836408080128e-41,Cardiomyocyte,F1_Aged,2
Snhg14,1.71403937396002e-15,1.3873587695140801e-14,Cardiomyocyte,F1_Aged,7
Snhg4,0.0128899772637111,0.0631326623645998,Cardiomyocyte,F1_Aged,18
Snta1,1.00330833475397e-187,4.42907824092051e-186,Cardiomyocyte,F1_Aged,2
Sntb1,3.6421990560847e-9,2.59714725465763e-8,Cardiomyocyte,F1_Aged,15
Snurf,2.29345103657302e-16,1.8790056722106203e-15,Cardiomyocyte,F1_Aged,7
Snx24,0.0283514346439002,0.131561636556411,Cardiomyocyte,F1_Aged,18
Son,2.7668882896936598e-198,1.4852656339075598e-196,Cardiomyocyte,F1_Aged,16
Sorbs2os,2.8644503947115496e-97,4.38823336724076e-96,Cardiomyocyte,F1_Aged,8
Sord,1.8334843673219098e-18,1.5416892361817e-17,Cardiomyocyte,F1_Aged,2
Sox6,3.523097752305169e-201,2.1490896289061497e-199,Cardiomyocyte,F1_Aged,7
Sp3,0.0252219738753031,0.118349262030268,Cardiomyocyte,F1_Aged,2
Spag9,4.2353729866179e-139,9.60113268250207e-138,Cardiomyocyte,F1_Aged,11
Sparc,1.7274965381069198e-19,1.47287188954224e-18,Cardiomyocyte,F1_Aged,11
Spata1,0.00175976758641442,0.00944643240387262,Cardiomyocyte,F1_Aged,3
Specc1l,0.0506830561770108,0.224922822055385,Cardiomyocyte,F1_Aged,10
Sppl2a,0.0629520381745643,0.270774471891876,Cardiomyocyte,F1_Aged,2
Spred2,0.0806470742018299,0.332321829414934,Cardiomyocyte,F1_Aged,11
Spryd7,0.0451442919943598,0.203028283701176,Cardiomyocyte,F1_Aged,14
Sptbn1,4.14201463687221e-34,3.9817934403169895e-33,Cardiomyocyte,F1_Aged,11
Srcap,6.903235054367319e-16,5.60783380324513e-15,Cardiomyocyte,F1_Aged,7
Srek1,1.90897454909232e-93,2.84018164621053e-92,Cardiomyocyte,F1_Aged,13
Srfbp1,0.00156212997013865,0.00845313879002445,Cardiomyocyte,F1_Aged,18
Srgap2,0.00125186113100973,0.0068181722313923,Cardiomyocyte,F1_Aged,1
Srp54a,6.1576210683017e-4,0.00344888458833929,Cardiomyocyte,F1_Aged,12
Srp72,0.0206988323857598,0.0986428730883863,Cardiomyocyte,F1_Aged,5
Srp9,4.5782735059482e-4,0.00260561621924619,Cardiomyocyte,F1_Aged,1
Srpk2,9.00553551700874e-102,1.4353240693379697e-100,Cardiomyocyte,F1_Aged,5
Srrm4,0.00601981997781402,0.0306704571382931,Cardiomyocyte,F1_Aged,5
Srsf2,4.5126304976603096e-11,3.3681591367409005e-10,Cardiomyocyte,F1_Aged,11
Ssbp2,8.800688004141689e-62,1.0620974192048699e-60,Cardiomyocyte,F1_Aged,13
Ssh2,1.8471856819538e-126,3.68887378747321e-125,Cardiomyocyte,F1_Aged,11
St3gal2,0.0347615148446876,0.159869612479681,Cardiomyocyte,F1_Aged,8
St3gal3,2.54403731429886e-101,4.0165859715165494e-100,Cardiomyocyte,F1_Aged,4
St3gal6,6.59827175616055e-21,5.698121426491289e-20,Cardiomyocyte,F1_Aged,16
Stab1,3.82620816793223e-9,2.7254625060324e-8,Cardiomyocyte,F1_Aged,14
Stard13,3.3079235746931495e-131,6.95804613987179e-130,Cardiomyocyte,F1_Aged,5
Stard9,9.91400599518533e-5,5.8662240059694e-4,Cardiomyocyte,F1_Aged,2
Stat1,0.0269308481113346,0.125664805860261,Cardiomyocyte,F1_Aged,1
Stat3,4.445528481215109e-133,9.653558611311779e-132,Cardiomyocyte,F1_Aged,11
Stat5b,3.6927816115356405e-111,6.32106240137861e-110,Cardiomyocyte,F1_Aged,11
Stk39,2.0831854256382898e-246,3.40931078195925e-244,Cardiomyocyte,F1_Aged,2
Stox2,1.3317062951034897e-147,3.2973244428577293e-146,Cardiomyocyte,F1_Aged,8
Strip2,5.1983763885806397e-45,5.49308749092537e-44,Cardiomyocyte,F1_Aged,6
Strit1,3.31050929174151e-10,2.4356926916212203e-9,Cardiomyocyte,F1_Aged,3
Strn3,4.4952203310425693e-166,1.3964318713562797e-164,Cardiomyocyte,F1_Aged,12
Styxl2,3.8432857671988994e-141,8.862009449451768e-140,Cardiomyocyte,F1_Aged,Unknown
Supt20,0.0228809336144845,0.108120467995205,Cardiomyocyte,F1_Aged,3
Svil,6.41382424396949e-123,1.24744233846479e-121,Cardiomyocyte,F1_Aged,18
Sycp2,0.00621039790277179,0.0316174278661599,Cardiomyocyte,F1_Aged,2
Sync,1.379843207639e-5,8.60478431529523e-5,Cardiomyocyte,F1_Aged,4
Syne1,5.25596536980623e-41,5.33548073092282e-40,Cardiomyocyte,F1_Aged,10
Synpo,1.40319587478443e-99,2.1947422656884698e-98,Cardiomyocyte,F1_Aged,18
Synpo2l,0.0676941272075718,0.287083711108898,Cardiomyocyte,F1_Aged,14
Syt7,0.0401273365308603,0.182421699269697,Cardiomyocyte,F1_Aged,19
Tacc1,1.50003108451288e-60,1.80057398516662e-59,Cardiomyocyte,F1_Aged,8
Tacc2,2.21068500898851e-41,2.25779245210242e-40,Cardiomyocyte,F1_Aged,7
Tango2,1.0336961286645398e-199,5.8780517146941196e-198,Cardiomyocyte,F1_Aged,16
Tbc1d31,8.1692115213604e-4,0.00451527259541423,Cardiomyocyte,F1_Aged,15
Tbc1d32,0.00324232701002229,0.0169968861228512,Cardiomyocyte,F1_Aged,10
Tbc1d4,2.1958734223850995e-95,3.318538437883789e-94,Cardiomyocyte,F1_Aged,14
Tbc1d5,5.7024411787048605e-68,7.13869035617717e-67,Cardiomyocyte,F1_Aged,17
Tcaim,5.5498101687352495e-205,3.687052102199359e-203,Cardiomyocyte,F1_Aged,9
Tcf4,1.63594607426803e-45,1.7368984427750798e-44,Cardiomyocyte,F1_Aged,18
Tcf7l2,7.206068566313639e-184,2.9128144626484695e-182,Cardiomyocyte,F1_Aged,19
Tcp1,3.7496053765331198e-28,3.44184022934846e-27,Cardiomyocyte,F1_Aged,17
Tcp11l2,1.8767820066238e-117,3.43139162518957e-116,Cardiomyocyte,F1_Aged,10
Tdp1,0.0606460871457907,0.262708356841999,Cardiomyocyte,F1_Aged,12
Tead1,8.02531227483854e-79,1.07699690728333e-77,Cardiomyocyte,F1_Aged,7
Tecrl,4.41293220985197e-83,6.06778178854645e-82,Cardiomyocyte,F1_Aged,5
Teddm2,0.0520105588623026,0.22944829057597,Cardiomyocyte,F1_Aged,1
Tef,1.8986166574030298e-31,1.78177870925515e-30,Cardiomyocyte,F1_Aged,15
Tent4b,0.0145987898245845,0.0710869954448199,Cardiomyocyte,F1_Aged,8
Tent5a,1.9457867864913396e-210,1.40389562767279e-208,Cardiomyocyte,F1_Aged,9
Tesk2,0.0519271829848644,0.229382092052956,Cardiomyocyte,F1_Aged,4
Tet2,2.18563663087048e-88,3.1471291401589897e-87,Cardiomyocyte,F1_Aged,3
Tfdp2,9.116053606679919e-275,2.54869665420093e-272,Cardiomyocyte,F1_Aged,9
Tfrc,1.21063843708676e-7,8.24709026685498e-7,Cardiomyocyte,F1_Aged,16
Tgfb2,7.72734917805933e-22,6.7689964732086306e-21,Cardiomyocyte,F1_Aged,1
Tgfbr1,5.1607509527755e-4,0.00291486859369728,Cardiomyocyte,F1_Aged,4
Tgm2,8.57636220614473e-72,1.10033251249008e-70,Cardiomyocyte,F1_Aged,2
Them7,3.27071072271663e-7,2.1859032818156e-6,Cardiomyocyte,F1_Aged,2
Thoc1,0.0963954516097297,0.388010486083555,Cardiomyocyte,F1_Aged,18
Thrb,6.00543270900896e-185,2.51852834234063e-183,Cardiomyocyte,F1_Aged,14
Thsd4,0.0014229509275028,0.00771867479672095,Cardiomyocyte,F1_Aged,9
Thsd7a,2.25406383409155e-54,2.55918245799565e-53,Cardiomyocyte,F1_Aged,6
Timm23,1.44933102053628e-34,1.39928217953934e-33,Cardiomyocyte,F1_Aged,14
Timp3,1.3472592705364999e-87,1.93164737292733e-86,Cardiomyocyte,F1_Aged,10
Tiparp,4.10785410147731e-9,2.92297995979987e-8,Cardiomyocyte,F1_Aged,3
Tlr4,2.4567521249832896e-154,6.674010833456629e-153,Cardiomyocyte,F1_Aged,4
Tm2d1,0.0716150578336277,0.301352734497763,Cardiomyocyte,F1_Aged,4
Tmcc1,2.31156420212285e-128,4.7144668073691e-127,Cardiomyocyte,F1_Aged,6
Tmed2,6.312947987288889e-25,5.67826822985368e-24,Cardiomyocyte,F1_Aged,5
Tmed5,1.88076400951554e-179,7.3371665720054e-178,Cardiomyocyte,F1_Aged,5
Tmem108,6.05985118990269e-10,4.40537394195526e-9,Cardiomyocyte,F1_Aged,9
Tmem116,6.23219625850022e-39,6.19526472511651e-38,Cardiomyocyte,F1_Aged,5
Tmem135,2.39387822671618e-64,2.90994980095391e-63,Cardiomyocyte,F1_Aged,7
Tmem144,3.25599059085078e-39,3.25599059085078e-38,Cardiomyocyte,F1_Aged,3
Tmem150c,3.44838089703153e-6,2.22059844712875e-5,Cardiomyocyte,F1_Aged,5
Tmem163,1.27081190829714e-12,9.83523403076561e-12,Cardiomyocyte,F1_Aged,1
Tmem170,0.0894829316832704,0.362578787194894,Cardiomyocyte,F1_Aged,8
Tmem178b,9.22614859827305e-41,9.33747467487362e-40,Cardiomyocyte,F1_Aged,6
Tmem201,0.0179396083699635,0.0864140503678789,Cardiomyocyte,F1_Aged,4
Tmem214,0.0459142560584196,0.20607669441605,Cardiomyocyte,F1_Aged,5
Tmem243,1.86156568199821e-5,1.1555139432199e-4,Cardiomyocyte,F1_Aged,5
Tmem245,3.51986807777647e-57,4.10040187532641e-56,Cardiomyocyte,F1_Aged,4
Tmem65,1.09571534030901e-174,3.9741891532289094e-173,Cardiomyocyte,F1_Aged,15
Tmprss13,1.29439350151537e-5,8.08694636421613e-5,Cardiomyocyte,F1_Aged,9
Tmtc1,0,0,Cardiomyocyte,F1_Aged,6
Tmx1,9.196459912402281e-15,7.37255030014567e-14,Cardiomyocyte,F1_Aged,12
Tnfaip8,2.07612513815973e-99,3.232204101404129e-98,Cardiomyocyte,F1_Aged,18
Tnfsf13b,1.404447621617e-16,1.15914434699263e-15,Cardiomyocyte,F1_Aged,8
Tnik,5.8511262552161694e-195,2.88684243915445e-193,Cardiomyocyte,F1_Aged,3
Tnnc1,6.997927444263699e-90,1.01636565261925e-88,Cardiomyocyte,F1_Aged,14
Tnni3,6.05964640011911e-179,2.32344156255995e-177,Cardiomyocyte,F1_Aged,7
Tnnt2,2.2471644974349697e-22,1.97620888306535e-21,Cardiomyocyte,F1_Aged,1
Tnrc6b,1.3941529925048396e-235,1.5855536575775402e-233,Cardiomyocyte,F1_Aged,15
Tnrc6c,4.28714870296835e-68,5.3769659433490907e-67,Cardiomyocyte,F1_Aged,11
Tob1,6.37420185065342e-5,3.8393980626467e-4,Cardiomyocyte,F1_Aged,11
Tob2,4.926844527319859e-190,2.2337247823186696e-188,Cardiomyocyte,F1_Aged,15
Tom1l2,2.09890341518649e-204,1.38074920744131e-202,Cardiomyocyte,F1_Aged,11
Top1,7.24090167610121e-191,3.3740590449054994e-189,Cardiomyocyte,F1_Aged,2
Tox,8.1036656350579e-4,0.00448273671980532,Cardiomyocyte,F1_Aged,4
Tox3,0.0246527202305618,0.115921340397386,Cardiomyocyte,F1_Aged,8
Tpm1,9.77983902826846e-55,1.11603265101499e-53,Cardiomyocyte,F1_Aged,9
Tra2a,5.111177058510939e-109,8.57399951565209e-108,Cardiomyocyte,F1_Aged,6
Trabd2b,9.967938335175479e-146,2.41461610935117e-144,Cardiomyocyte,F1_Aged,4
Trafd1,5.94588222390256e-6,3.78169381254845e-5,Cardiomyocyte,F1_Aged,5
Trak2,1.5597932313011597e-153,4.15325896112333e-152,Cardiomyocyte,F1_Aged,1
Trim12c,0.0127939707229171,0.0627082129662338,Cardiomyocyte,F1_Aged,7
Trim24,6.01904019512812e-54,6.79928614634844e-53,Cardiomyocyte,F1_Aged,6
Trim26,4.28158940671847e-11,3.20283889844826e-10,Cardiomyocyte,F1_Aged,17
Trim35,0.0185650306149521,0.0892344952910665,Cardiomyocyte,F1_Aged,14
Trim54,3.34463281519906e-186,1.4386209096144698e-184,Cardiomyocyte,F1_Aged,5
Trim55,2.7564462946885194e-194,1.3306298300259e-192,Cardiomyocyte,F1_Aged,3
Trim63,7.802124577503039e-167,2.4578523903777197e-165,Cardiomyocyte,F1_Aged,4
Trim7,2.9334353586736202e-21,2.5430686378165298e-20,Cardiomyocyte,F1_Aged,11
Trim72,0.0495505896633982,0.220626713099802,Cardiomyocyte,F1_Aged,7
Trip11,4.07226333999308e-101,6.414292725669849e-100,Cardiomyocyte,F1_Aged,12
Trp53inp1,0.0571113765608955,0.248519673621017,Cardiomyocyte,F1_Aged,4
Trpc3,3.84036026711212e-16,3.12728366411679e-15,Cardiomyocyte,F1_Aged,3
Trpm7,2.54688390470905e-145,6.14733489230133e-144,Cardiomyocyte,F1_Aged,2
Tsnax,7.93495429329892e-142,1.8423371386863597e-140,Cardiomyocyte,F1_Aged,8
Tspan18,0.0391361253571103,0.178399049691719,Cardiomyocyte,F1_Aged,2
Ttc19,3.4058895599372104e-17,2.82840581029439e-16,Cardiomyocyte,F1_Aged,11
Ttc4,1.28107318950503e-5,8.01118462402494e-5,Cardiomyocyte,F1_Aged,4
Ttll1,0.0225063374656291,0.106575528859824,Cardiomyocyte,F1_Aged,15
Ttll5,0.083979364583342,0.343440989793782,Cardiomyocyte,F1_Aged,12
Ttll7,0.0211963665264862,0.100870652051576,Cardiomyocyte,F1_Aged,3
Ttn,9.64645641987731e-201,5.77926094440864e-199,Cardiomyocyte,F1_Aged,2
Ttpa,4.77722986305864e-6,3.0499726337891e-5,Cardiomyocyte,F1_Aged,4
Txlnb,7.0334112719650005e-87,1.00627270010416e-85,Cardiomyocyte,F1_Aged,10
Txndc11,4.80944393062911e-24,4.2914054221438e-23,Cardiomyocyte,F1_Aged,16
Txnrd1,0.0047976062060561,0.0247820921036462,Cardiomyocyte,F1_Aged,10
Uba3,0.0292462755381044,0.135620254914085,Cardiomyocyte,F1_Aged,6
Ubap1,1.6980822268432499e-13,1.3389108980162399e-12,Cardiomyocyte,F1_Aged,4
Ubc,6.038937817450501e-60,7.1973841483291e-59,Cardiomyocyte,F1_Aged,5
Ube2b,1.08464042638553e-269,2.5992633075167595e-267,Cardiomyocyte,F1_Aged,11
Ube2d3,3.96733308712323e-123,7.73860610889444e-122,Cardiomyocyte,F1_Aged,3
Ube2e2,1.8606897409911196e-117,3.4112645251504e-116,Cardiomyocyte,F1_Aged,14
Ube2h,4.5443858626845196e-175,1.66627481631766e-173,Cardiomyocyte,F1_Aged,6
Ube2j1,0.0082644758084325,0.041414960922018,Cardiomyocyte,F1_Aged,4
Ubn2,8.043168093897041e-180,3.15612034561691e-178,Cardiomyocyte,F1_Aged,6
Ubr2,6.824286223975018e-222,6.0251263898516286e-220,Cardiomyocyte,F1_Aged,17
Ubr3,1.1721726704922797e-212,8.739198465559099e-211,Cardiomyocyte,F1_Aged,2
Ubr5,1.5953939703365901e-261,3.34534173154954e-259,Cardiomyocyte,F1_Aged,15
Uck2,4.926685299546539e-240,6.611611671991459e-238,Cardiomyocyte,F1_Aged,1
Ufl1,0.0538948990991258,0.236054029344082,Cardiomyocyte,F1_Aged,4
Ugp2,5.224694555578559e-205,3.5057700467932093e-203,Cardiomyocyte,F1_Aged,11
Umad1,0.0330240123005545,0.152191705038957,Cardiomyocyte,F1_Aged,6
Ush1c,0.0256843934069338,0.12019626982763,Cardiomyocyte,F1_Aged,7
Usp13,5.901454873982079e-241,8.08138004171832e-239,Cardiomyocyte,F1_Aged,3
Usp15,4.3345387068397695e-30,4.01723131531697e-29,Cardiomyocyte,F1_Aged,10
Usp16,0.0692469988728025,0.292968072154165,Cardiomyocyte,F1_Aged,16
Usp25,3.24608614049811e-8,2.25946452310605e-7,Cardiomyocyte,F1_Aged,16
Usp28,7.98259335650411e-209,5.63823172864659e-207,Cardiomyocyte,F1_Aged,9
Usp34,3.6090874728277895e-109,6.08466757353629e-108,Cardiomyocyte,F1_Aged,11
Usp53,0.0661488214264537,0.282199780233487,Cardiomyocyte,F1_Aged,3
Usp54,2.6419025029745897e-40,2.66573921728715e-39,Cardiomyocyte,F1_Aged,14
Vamp2,6.45461689973072e-7,4.25865087484692e-6,Cardiomyocyte,F1_Aged,11
Vav2,0.00362196499552195,0.0188984332192475,Cardiomyocyte,F1_Aged,2
Vcl,4.87412005161702e-102,7.80557172943919e-101,Cardiomyocyte,F1_Aged,14
Vegfa,6.91691904177745e-293,2.90065940673396e-293,Cardiomyocyte,F1_Aged,17
Vldlr,3.6850060774633598e-149,9.295635631495909e-148,Cardiomyocyte,F1_Aged,19
Vps13a,1.56634520602303e-197,8.147423513499619e-196,Cardiomyocyte,F1_Aged,19
Vps13b,3.9984179689408396e-122,7.709593267699149e-121,Cardiomyocyte,F1_Aged,15
Vps13d,2.2599645345378696e-190,1.0315892535203498e-188,Cardiomyocyte,F1_Aged,4
Vps8,2.32654151515621e-93,3.45378176254384e-92,Cardiomyocyte,F1_Aged,16
Vwa8,4.7519828255547597e-206,3.25365354688494e-204,Cardiomyocyte,F1_Aged,14
Wac,5.22522036200993e-41,5.31230736804343e-40,Cardiomyocyte,F1_Aged,18
Washc4,0.0692965421624037,0.292992941341984,Cardiomyocyte,F1_Aged,10
Wbp1,3.7534667600989703e-10,2.7585719562173204e-9,Cardiomyocyte,F1_Aged,6
Wdfy1,0.0634437640660275,0.272365743367271,Cardiomyocyte,F1_Aged,1
Wdfy2,0.0423412646056302,0.191836519583915,Cardiomyocyte,F1_Aged,14
Wdpcp,0.0191858804334524,0.0920209133012619,Cardiomyocyte,F1_Aged,11
Wdr3,0.0663016347541922,0.282645469631912,Cardiomyocyte,F1_Aged,3
Wdr33,2.7243661607463198e-70,3.46221532928178e-69,Cardiomyocyte,F1_Aged,18
Wdr70,0.0510406564937732,0.226210571382575,Cardiomyocyte,F1_Aged,15
Wfs1,0.0190040131988408,0.0912138258685421,Cardiomyocyte,F1_Aged,5
Wipf2,0.00570093147389611,0.0291120625493477,Cardiomyocyte,F1_Aged,11
Wnk1,5.84824764566671e-59,6.8845160881445e-58,Cardiomyocyte,F1_Aged,6
Wnk2,6.3287069935028e-175,2.3079143438262896e-173,Cardiomyocyte,F1_Aged,13
Wnt5b,0.0975216987414231,0.39183868176943,Cardiomyocyte,F1_Aged,6
Wwc2,3.7949348839083894e-114,6.665972008121799e-113,Cardiomyocyte,F1_Aged,8
Xirp1,1.37338162956189e-249,2.3038476835900703e-247,Cardiomyocyte,F1_Aged,9
Xrcc4,0.00169921665155664,0.00914333899915402,Cardiomyocyte,F1_Aged,13
Yipf7,1.25612679114301e-126,2.51600321449839e-125,Cardiomyocyte,F1_Aged,5
Ythdf3,2.3610114804249197e-165,7.201085015296009e-164,Cardiomyocyte,F1_Aged,3
Ywhag,5.11976374178859e-66,6.30341554264246e-65,Cardiomyocyte,F1_Aged,5
Ywhaq,0.00526251955852073,0.027058625469482,Cardiomyocyte,F1_Aged,12
Zbtb26,0.0577103727413906,0.250963448538387,Cardiomyocyte,F1_Aged,2
Zbtb38,3.3266567681715896e-121,6.323475046581119e-120,Cardiomyocyte,F1_Aged,9
Zbtb46,0.02765311857499,0.128677132897491,Cardiomyocyte,F1_Aged,2
Zbtb7c,6.546189616371e-4,0.00365736322446706,Cardiomyocyte,F1_Aged,18
Zc2hc1a,0.0877132826049025,0.355838044908643,Cardiomyocyte,F1_Aged,3
Zcchc7,1.0305571861114799e-173,3.71776275204733e-172,Cardiomyocyte,F1_Aged,4
Zdhhc14,6.01759779959364e-52,6.69619920982974e-51,Cardiomyocyte,F1_Aged,17
Zdhhc20,0.0694707661095437,0.293544609946498,Cardiomyocyte,F1_Aged,14
Zfand3,1.66372802511963e-59,1.9688915429546203e-58,Cardiomyocyte,F1_Aged,17
Zfas1,2.52456369958178e-10,1.8615189477136e-9,Cardiomyocyte,F1_Aged,2
Zfhx2,0.00269283400275615,0.0142162991018834,Cardiomyocyte,F1_Aged,14
Zfp106,2.9441019826371497e-78,3.93524388515842e-77,Cardiomyocyte,F1_Aged,2
Zfp207,7.17978815169904e-8,4.93610435429309e-7,Cardiomyocyte,F1_Aged,11
Zfp217,9.43079830331651e-39,9.36104387799612e-38,Cardiomyocyte,F1_Aged,2
Zfp346,0.0807452674296846,0.332393094756554,Cardiomyocyte,F1_Aged,13
Zfp36,0.0098477810736954,0.048766502586344,Cardiomyocyte,F1_Aged,7
Zfp36l1,0.0546172588924129,0.238594926541725,Cardiomyocyte,F1_Aged,12
Zfp385b,2.11644209140355e-72,2.72578242482108e-71,Cardiomyocyte,F1_Aged,2
Zfp445,4.29950068192644e-63,5.20751797395784e-62,Cardiomyocyte,F1_Aged,9
Zfp521,6.492462834096219e-118,1.20012191781779e-116,Cardiomyocyte,F1_Aged,18
Zfp568,3.3949643405385596e-162,1.00353351211514e-160,Cardiomyocyte,F1_Aged,7
Zfp697,2.22649500201872e-41,2.27048350509812e-40,Cardiomyocyte,F1_Aged,3
Zfp704,0.0026235545552455,0.013916245901737,Cardiomyocyte,F1_Aged,3
Zfp706,0.0202565707492122,0.0968792514092756,Cardiomyocyte,F1_Aged,15
Zfp710,8.492406279552099e-95,1.2776691958698301e-93,Cardiomyocyte,F1_Aged,7
Zfp788,2.28929099058391e-5,1.4157735066191e-4,Cardiomyocyte,F1_Aged,7
Zfp809,3.5222163157742995e-56,4.06083702385663e-55,Cardiomyocyte,F1_Aged,9
Zfp810,0.0032617411273812,0.0170719835918314,Cardiomyocyte,F1_Aged,9
Zfp934,0.0519679344865618,0.229411079213704,Cardiomyocyte,F1_Aged,13
Zfp945,0.00252561310129476,0.0134285767905609,Cardiomyocyte,F1_Aged,17
Zfp948,0.0457414662194152,0.20544679597597101,Cardiomyocyte,F1_Aged,17
Zfp952,0.0775659764137829,0.32207159760921,Cardiomyocyte,F1_Aged,17
Zfp955b,6.15730624878809e-7,4.0664886741504e-6,Cardiomyocyte,F1_Aged,17
