"","AR","N","log2FC","llr_var","pval_var"
"Phf20l1",0.450217208550542,333,-0.274785111488219,7940.63463764856,1
"Phf21a",0.517764907764908,185,0.0976485640066491,7567.93089677617,1
"Phip",0.495169578622816,139,-0.299560281858908,7769.43254001822,1
"Phkb",0.484089758480002,205,-0.0491476493290881,7631.22919822165,1
"Phkg1",0.782894736842105,38,1.09953567355091,134.227594909347,1
"Phlda1",0.552836879432624,47,0.198328716445979,4956.95141767262,1
"Phldb1",0.497940947940948,143,-0.202263080503993,7785.78939819342,1
"Phldb2",0.439666666666667,50,-0.440572591385981,6764.4108191754,1
"Phlpp1",0.541316526610644,170,0.219256808189716,7651.85113769216,1
"Phlpp2",0.440860215053763,31,-0.0620609681322515,8385.07316086641,1
"Phrf1",0.507936507936508,21,-0.227410496103073,3049.5893150084,1
"Phtf1",0.5,11,0.133266530863464,-4835.55783518166,0
"Phtf2",0.535587301587302,75,0.017175143808132,7956.47790949347,1
"Phyh",0.321333333333333,25,-0.765534746362977,-250.646287194158,4.97431080194525e-111
"Phyhd1",0.420734933539812,123,-0.261993124633131,7641.38601491831,1
"Pi15",0.431705447330447,48,-0.182864057149811,7352.90816949354,1
"Pi16",0.669959802102659,77,1.10463354119059,7437.18035394787,1
"Pi4k2a",0.470588235294118,17,0.111892880070897,-15309.1876496869,0
