"","AR","N","log2FC","llr","pval"
"Galnt18",0.25479347041847,88,-1.44448127717133,-1.90817352796867,0.0507547781846287
"Galnt7",0.357142857142857,14,0.222392421336448,-1.19205706084266,0.122574359707036
"Ganc",0.777777777777778,12,0.270089163367744,-15.8057516657299,1.88310795036971e-08
"Gapvd1",0.536231884057971,23,0.212544635380101,-10.9854504485436,2.76815765546668e-06
"Garem1",0.487431581828134,116,0.0563379841498122,-4.76100102557072,0.00203022974144987
"Garre1",0.442013888888889,72,-0.0389941316158637,-6.76622584283501,0.000234473541647682
"Gata6os",0.58,55,0.297680548640685,-5.30542025112268,0.00112426573341034
"Gatad2a",0.416666666666667,10,-0.128324096975539,-16.7513549150833,7.11647722938396e-09
"Gatad2b",0.538383838383838,33,0.351985328743542,-0.175696400825757,0.553325755830553
"Gbe1",0.55338246409675,84,0.334117503895277,0.19463405401504,1
"Gbf1",0.559791666666667,80,0.319820431925371,-8.87554297056506,2.51773736503607e-05
"Gck",0.983333333333333,20,4.24792751344359,-4.77222441311648,0.00200555041397298
"Gclc",0.481481481481482,18,-0.227410496103072,-8.29740417759633,4.62775284033624e-05
"Gcnt1",0.0769230769230769,13,-3.0703893278914,-4.9635896885523,0.00162855904921086
"Gcnt2",0.472371967654987,53,-0.231325546106456,0.602713962700648,1
"Gdi2",0.372727272727273,11,-0.169925001442313,-13.6647826175825,1.71567985243752e-07
"Gfm1",0.433333333333333,10,-0.427421223734676,-16.7852226272752,6.87291310664305e-09
"Gfm2",0.636363636363636,11,0.415037499278844,-12.4234920603807,6.20660725068869e-07
"Gfod1",0.712368972746331,53,1.29462074889163,-1.05401091833158,0.146528624709222
"Gfpt1",0.266666666666667,10,-0.569365645670138,-13.4176529892471,2.21552501597112e-07
"Ggnbp1",0.491935483870968,31,-0.271302021817394,-6.75077953490711,0.000238365329068514
"Ggt5",0.5,10,0.255257055242074,-16.4794548188566,9.4127387339822e-09
"Ghr",0.520575614124318,201,0.0957314654238361,-0.788173909226373,0.209287546053748
"Gigyf2",0.60077519379845,43,0.432315490710679,-3.19589002426074,0.0114650002153367
"Gipc2",0.608333333333333,25,1.05585323473352,0.939888199720421,1
"Git2",0.490740740740741,18,-0.0331668639351994,0.248484835160586,1
"Gja1",0.522352523098792,67,0.0894981508391024,1.83009191535754,1
"Gjc1",0.450507416081187,61,-0.321928094887362,-0.0699787763412161,0.708323214308394
"Glcci1",0.515151515151515,11,0.137503523749935,-10.6620020497015,3.87844482075012e-06
"Gli2",0.560606060606061,11,-0.563900885193326,-12.0057710481128,9.57599287430537e-07
"Gli3",0.598214285714286,28,0.558490289359965,-13.4937526385815,2.04774893154034e-07
"Glis3",0.327777777777778,42,-0.637429920615292,2.8367957567834,1
"Glrx3",0.404761904761905,14,-0.243925582886089,-21.5341815318934,5.28601446908259e-11
"Gls",0.552018633540373,46,0.0939761482090138,2.13715419042768,1
"Glt8d1",0.772727272727273,22,1.49185309632967,-8.41035022991757,4.10827116771595e-05
"Glud1",0.688888888888889,15,1,-8.47914778250632,3.82099905243749e-05
"Glul",0.491296606619187,62,0.201139872107851,1.65973541583739,1
"Glyr1",0.484126984126984,21,0,-12.2595900460718,7.35737916958664e-07
"Gm10069",0.5,11,0.0430687218918862,-10.7930070042045,3.38309855373863e-06
"Gm10135",0.555555555555556,15,0.129283016944966,-13.7141880390962,1.63021535447745e-07
"Gm10138",0.384126984126984,21,-0.722466024471091,-6.06690790226968,0.000495157004758094
"Gm12092",0.344128787878788,44,-1.16992500144231,-10.4553673832335,4.81190441130305e-06
"Gm12295",0.785580572808834,92,1.84005908713031,-0.390987705357361,0.376537669076258
"Gm12353",0.575833333333333,60,0.328054197684204,-2.4377511330246,0.027240512263937
"Gm12940",0.394444444444444,45,-0.204358498506186,-9.00152472266011,2.20551384124099e-05
"Gm13481",0.980798771121352,93,5.61838550225861,-5.54578674952571,0.000867208702175798
"Gm13601",0.523809523809524,14,0.234465253637023,-19.0693089711063,6.58929942321984e-10
"Gm13938",0.523063973063973,99,0.172467196004766,-4.82367091282754,0.00189625790813095
"Gm15270",0.583333333333333,10,0.37851162325373,-11.0552408790818,2.57400439037089e-06
"Gm15336",0.833333333333333,15,1.61005348168399,-8.92802402030189,2.38260806681106e-05
"Gm16023",0.653846153846154,13,0.827163403137784,-4.04233446970933,0.0044641285228805
"Gm16093",0.553030303030303,22,-0.079434467494405,-21.2073148798799,7.38356739905822e-11
"Gm16124",0.45,10,-0.192645077942396,-15.7474441974404,1.99965968684317e-08
"Gm16316",0,10,-4.58496250072116,-1.10669711457234e-05,0.996246228384506
"Gm16685",0.628205128205128,13,0.725825036561006,-2.42135365351334,0.0277632758331488
"Gm17276",0.507456140350877,38,-0.0453239905094907,3.72177772310279,1
"Gm17501",0.727333333333333,25,1.28757659009659,-10.2590142003792,5.90722399906365e-06
"Gm20619",0.418983537765493,175,-0.441402203278244,0.160025372440828,1
"Gm20647",0.546794871794872,26,0.408464845355358,-9.4409566373762,1.39064945734693e-05
"Gm20732",0.563832199546485,147,0.326429487122303,-6.02371820640786,0.000518636553240907
"Gm20757",0.696056547619048,32,1.42530583473267,-7.23133069611835,0.000142965559081937
"Gm24474",0.982179487179487,65,4.6566234858486,-3.88316862699466,0.00532288745176469
"Gm26632",0.51875,20,-0.180572245641821,-12.3648901113688,6.59571214437769e-07
"Gm26672",0.637254901960784,17,0.475338009546658,3.73937468451015,1
"Gm26862",0.315417739537458,142,-1.13076194587088,-1.03421093276668,0.150377056319653
"Gm29237",0.543559718969555,61,0.35954238668714,-7.66513011812432,9.02590785376963e-05
"Gm30382",0.765011820330969,47,1.73360658207629,-0.167710186255121,0.562484673924275
"Gm30835",0.294444444444445,30,-0.790076930625769,15.2605088963792,1
"Gm30866",0.346560846560847,21,-0.475338009546658,-4.85831082903919,0.00182608878720359
"Gm31013",0.389705882352941,34,-0.504042505337589,-0.0423478263156909,0.771032065368955
"Gm31663",0.347222222222222,12,-1.47393118833241,-19.8686013442019,2.90538112568547e-10
"Gm32027",0.981481481481482,18,4.2667865406949,-3.01176481762029,0.0141163869624599
